link	start-time	end-time	start-time(sec)	end-time(sec)	type	simulated	measured	standard-deviation	error	absolute-error	relative-error	relative-absolute-error
org.matsim.core.network.LinkImpl@3b7d3a38[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	12.0	52.0	25.0	-40.0	40.0	-0.7692307692307693	0.7692307692307693
org.matsim.core.network.LinkImpl@3b7d3a38[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	11.0	60.0	25.0	-49.0	49.0	-0.8166666666666667	0.8166666666666667
org.matsim.core.network.LinkImpl@3b7d3a38[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	11.0	96.0	25.0	-85.0	85.0	-0.8854166666666666	0.8854166666666666
org.matsim.core.network.LinkImpl@3b7d3a38[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	1.0	68.0	25.0	-67.0	67.0	-0.9852941176470589	0.9852941176470589
org.matsim.core.network.LinkImpl@3b7d3a38[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	2.0	16.0	25.0	-14.0	14.0	-0.875	0.875
org.matsim.core.network.LinkImpl@3b7d3a38[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	0.0	44.0	25.0	-44.0	44.0	-1.0	1.0
org.matsim.core.network.LinkImpl@3b7d3a38[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	0.0	16.0	25.0	-16.0	16.0	-1.0	1.0
org.matsim.core.network.LinkImpl@3b7d3a38[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	12.0	25.0	-12.0	12.0	-1.0	1.0
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	27.0	0.0	25.0	27.0	27.0	Infinity	Infinity
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	46.0	76.0	25.0	-30.0	30.0	-0.39473684210526316	0.39473684210526316
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	72.0	128.0	25.0	-56.0	56.0	-0.4375	0.4375
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	78.0	124.0	25.0	-46.0	46.0	-0.3709677419354839	0.3709677419354839
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	22.0	96.0	25.0	-74.0	74.0	-0.7708333333333334	0.7708333333333334
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	43.0	40.0	25.0	3.0	3.0	0.075	0.075
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	67.0	96.0	25.0	-29.0	29.0	-0.3020833333333333	0.3020833333333333
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	63.0	108.0	25.0	-45.0	45.0	-0.4166666666666667	0.4166666666666667
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	82.0	124.0	25.0	-42.0	42.0	-0.3387096774193548	0.3387096774193548
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	39.0	96.0	25.0	-57.0	57.0	-0.59375	0.59375
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	33.0	124.0	25.0	-91.0	91.0	-0.7338709677419355	0.7338709677419355
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	97.0	148.0	25.0	-51.0	51.0	-0.34459459459459457	0.34459459459459457
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	55.0	128.0	25.0	-73.0	73.0	-0.5703125	0.5703125
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	7.0	92.0	25.0	-85.0	85.0	-0.9239130434782609	0.9239130434782609
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	5.0	112.0	25.0	-107.0	107.0	-0.9553571428571429	0.9553571428571429
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	0.0	72.0	25.0	-72.0	72.0	-1.0	1.0
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	5.0	48.0	25.0	-43.0	43.0	-0.8958333333333334	0.8958333333333334
org.matsim.core.network.LinkImpl@416c58f5[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	12.0	25.0	-12.0	12.0	-1.0	1.0
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	286.0	140.0	25.0	146.0	146.0	1.042857142857143	1.042857142857143
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	356.0	288.0	25.0	68.0	68.0	0.2361111111111111	0.2361111111111111
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	264.0	252.0	25.0	12.0	12.0	0.047619047619047616	0.047619047619047616
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	267.0	256.0	25.0	11.0	11.0	0.04296875	0.04296875
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	107.0	212.0	25.0	-105.0	105.0	-0.49528301886792453	0.49528301886792453
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	149.0	288.0	25.0	-139.0	139.0	-0.4826388888888889	0.4826388888888889
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	199.0	264.0	25.0	-65.0	65.0	-0.24621212121212122	0.24621212121212122
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	244.0	320.0	25.0	-76.0	76.0	-0.2375	0.2375
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	236.0	180.0	25.0	56.0	56.0	0.3111111111111111	0.3111111111111111
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	169.0	208.0	25.0	-39.0	39.0	-0.1875	0.1875
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	351.0	396.0	25.0	-45.0	45.0	-0.11363636363636363	0.11363636363636363
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	528.0	428.0	25.0	100.0	100.0	0.2336448598130841	0.2336448598130841
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	389.0	420.0	25.0	-31.0	31.0	-0.07380952380952381	0.07380952380952381
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	179.0	340.0	25.0	-161.0	161.0	-0.47352941176470587	0.47352941176470587
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	12.0	196.0	25.0	-184.0	184.0	-0.9387755102040817	0.9387755102040817
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	60.0	104.0	25.0	-44.0	44.0	-0.4230769230769231	0.4230769230769231
org.matsim.core.network.LinkImpl@5505ae1a[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	73.0	128.0	25.0	-55.0	55.0	-0.4296875	0.4296875
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	1.0	152.0	25.0	-151.0	151.0	-0.993421052631579	0.993421052631579
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	39.0	388.0	25.0	-349.0	349.0	-0.8994845360824743	0.8994845360824743
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	43.0	272.0	25.0	-229.0	229.0	-0.8419117647058824	0.8419117647058824
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	0.0	212.0	25.0	-212.0	212.0	-1.0	1.0
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	0.0	220.0	25.0	-220.0	220.0	-1.0	1.0
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	0.0	260.0	25.0	-260.0	260.0	-1.0	1.0
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	0.0	472.0	25.0	-472.0	472.0	-1.0	1.0
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	0.0	360.0	25.0	-360.0	360.0	-1.0	1.0
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	0.0	272.0	25.0	-272.0	272.0	-1.0	1.0
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	5.0	380.0	25.0	-375.0	375.0	-0.9868421052631579	0.9868421052631579
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	3.0	348.0	25.0	-345.0	345.0	-0.9913793103448276	0.9913793103448276
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	3.0	396.0	25.0	-393.0	393.0	-0.9924242424242424	0.9924242424242424
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	3.0	316.0	25.0	-313.0	313.0	-0.990506329113924	0.990506329113924
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	55.0	280.0	25.0	-225.0	225.0	-0.8035714285714286	0.8035714285714286
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	81.0	224.0	25.0	-143.0	143.0	-0.6383928571428571	0.6383928571428571
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	41.0	116.0	25.0	-75.0	75.0	-0.646551724137931	0.646551724137931
org.matsim.core.network.LinkImpl@73cd37c0[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	6.0	92.0	25.0	-86.0	86.0	-0.9347826086956522	0.9347826086956522
