Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
184	14:35:31	14:35:31	14:35:31	14:35:31	14:35:31	14:35:31			14:35:31	14:35:31	14:35:34	14:35:34	14:35:34	14:35:34	14:35:34	14:35:34			14:35:34	14:35:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
185	14:35:34	14:35:34	14:35:34	14:35:34	14:35:34	14:35:34			14:35:34	14:35:34	14:35:37	14:35:37	14:35:37	14:35:37	14:35:37	14:35:37			14:35:37	14:35:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
186	14:35:37	14:35:37	14:35:38	14:35:38	14:35:38	14:35:38			14:35:38	14:35:38	14:35:40	14:35:40	14:35:40	14:35:40	14:35:40	14:35:40			14:35:41	14:35:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
187	14:35:41	14:35:41	14:35:41	14:35:41	14:35:41	14:35:41			14:35:41	14:35:41	14:35:44	14:35:44	14:35:44	14:35:44	14:35:44	14:35:44			14:35:44	14:35:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
188	14:35:44	14:35:44	14:35:44	14:35:44	14:35:44	14:35:44			14:35:44	14:35:44	14:35:47	14:35:47	14:35:47	14:35:47	14:35:47	14:35:47			14:35:47	14:35:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
189	14:35:47	14:35:47	14:35:47	14:35:47	14:35:47	14:35:47			14:35:47	14:35:47	14:35:50	14:35:50	14:35:50	14:35:50	14:35:50	14:35:50			14:35:50	14:35:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
190	14:35:51	14:35:51	14:35:51	14:35:51	14:35:51	14:35:51			14:35:51	14:35:51	14:35:53	14:35:53	14:35:53	14:35:53	14:35:53	14:35:53			14:35:54	14:35:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
191	14:35:54	14:35:54	14:35:54	14:35:54	14:35:54	14:35:54			14:35:54	14:35:54	14:35:57	14:35:57	14:35:57	14:35:57	14:35:57	14:35:57			14:35:57	14:35:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
192	14:35:57	14:35:57	14:35:57	14:35:57	14:35:57	14:35:57			14:35:57	14:35:57	14:36:00	14:36:00	14:36:00	14:36:00	14:36:00	14:36:00			14:36:00	14:36:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
193	14:36:00	14:36:00	14:36:00	14:36:00	14:36:00	14:36:00			14:36:00	14:36:00	14:36:03	14:36:03	14:36:03	14:36:03	14:36:03	14:36:03			14:36:03	14:36:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
194	14:36:04	14:36:04	14:36:04	14:36:04	14:36:04	14:36:04			14:36:04	14:36:04	14:36:06	14:36:06	14:36:06	14:36:06	14:36:06	14:36:06			14:36:07	14:36:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
195	14:36:07	14:36:07	14:36:07	14:36:07	14:36:07	14:36:07			14:36:07	14:36:07	14:36:10	14:36:10	14:36:10	14:36:10	14:36:10	14:36:10			14:36:10	14:36:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
196	14:36:10	14:36:10	14:36:10	14:36:10	14:36:10	14:36:10			14:36:10	14:36:10	14:36:13	14:36:13	14:36:13	14:36:13	14:36:13	14:36:13			14:36:13	14:36:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
197	14:36:13	14:36:13	14:36:13	14:36:13	14:36:13	14:36:13			14:36:13	14:36:13	14:36:16	14:36:16	14:36:16	14:36:16	14:36:16	14:36:16			14:36:16	14:36:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
198	14:36:17	14:36:17	14:36:17	14:36:17	14:36:17	14:36:17			14:36:17	14:36:17	14:36:19	14:36:19	14:36:19	14:36:19	14:36:19	14:36:19			14:36:20	14:36:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
199	14:36:20	14:36:20	14:36:20	14:36:20	14:36:20	14:36:20			14:36:20	14:36:20	14:36:23	14:36:23	14:36:23	14:36:23	14:36:23	14:36:23			14:36:23	14:36:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
200	14:36:23	14:36:23	14:36:23	14:36:23	14:36:23	14:36:23	14:36:23	14:36:24	14:36:24	14:36:24	14:36:28	14:36:28	14:36:28	14:36:28	14:36:28	14:36:28	14:36:28	14:36:28	14:36:28	14:36:28		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
201	14:36:28	14:36:28	14:36:28	14:36:28	14:36:28	14:36:28			14:36:28	14:36:28	14:36:31	14:36:31	14:36:31	14:36:31	14:36:31	14:36:31			14:36:31	14:36:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
202	14:36:31	14:36:31	14:36:31	14:36:31	14:36:31	14:36:31			14:36:31	14:36:31	14:36:34	14:36:34	14:36:34	14:36:34	14:36:34	14:36:34			14:36:34	14:36:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
203	14:36:35	14:36:35	14:36:35	14:36:35	14:36:35	14:36:35			14:36:35	14:36:35	14:36:37	14:36:37	14:36:37	14:36:37	14:36:37	14:36:37			14:36:38	14:36:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
204	14:36:38	14:36:38	14:36:38	14:36:38	14:36:38	14:36:38			14:36:38	14:36:38	14:36:41	14:36:41	14:36:41	14:36:41	14:36:41	14:36:41			14:36:41	14:36:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
205	14:36:41	14:36:41	14:36:41	14:36:41	14:36:41	14:36:41			14:36:41	14:36:41	14:36:44	14:36:44	14:36:44	14:36:44	14:36:44	14:36:44			14:36:44	14:36:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
206	14:36:44	14:36:44	14:36:44	14:36:44	14:36:44	14:36:44			14:36:44	14:36:44	14:36:47	14:36:47	14:36:47	14:36:47	14:36:47	14:36:47			14:36:47	14:36:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
207	14:36:48	14:36:48	14:36:48	14:36:48	14:36:48	14:36:48			14:36:48	14:36:48	14:36:50	14:36:50	14:36:50	14:36:50	14:36:50	14:36:50			14:36:51	14:36:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
208	14:36:51	14:36:51	14:36:51	14:36:51	14:36:51	14:36:51			14:36:51	14:36:51	14:36:54	14:36:54	14:36:54	14:36:54	14:36:54	14:36:54			14:36:54	14:36:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
209	14:36:54	14:36:54	14:36:54	14:36:54	14:36:54	14:36:54			14:36:54	14:36:54	14:36:57	14:36:57	14:36:57	14:36:57	14:36:57	14:36:57			14:36:57	14:36:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
210	14:36:57	14:36:57	14:36:57	14:36:57	14:36:57	14:36:57			14:36:57	14:36:57	14:37:00	14:37:00	14:37:00	14:37:00	14:37:00	14:37:00			14:37:01	14:37:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
211	14:37:01	14:37:01	14:37:01	14:37:01	14:37:01	14:37:01			14:37:01	14:37:01	14:37:03	14:37:03	14:37:04	14:37:04	14:37:04	14:37:04			14:37:04	14:37:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
212	14:37:04	14:37:04	14:37:04	14:37:04	14:37:04	14:37:04			14:37:04	14:37:04	14:37:07	14:37:07	14:37:07	14:37:07	14:37:07	14:37:07			14:37:07	14:37:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
213	14:37:07	14:37:07	14:37:07	14:37:07	14:37:07	14:37:07			14:37:07	14:37:07	14:37:10	14:37:10	14:37:10	14:37:10	14:37:10	14:37:10			14:37:10	14:37:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
214	14:37:11	14:37:11	14:37:11	14:37:11	14:37:11	14:37:11			14:37:11	14:37:11	14:37:13	14:37:13	14:37:13	14:37:13	14:37:13	14:37:13			14:37:14	14:37:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
215	14:37:14	14:37:14	14:37:14	14:37:14	14:37:14	14:37:14			14:37:14	14:37:14	14:37:17	14:37:17	14:37:17	14:37:17	14:37:17	14:37:17			14:37:17	14:37:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
216	14:37:17	14:37:17	14:37:17	14:37:17	14:37:17	14:37:17			14:37:17	14:37:17	14:37:20	14:37:20	14:37:20	14:37:20	14:37:20	14:37:20			14:37:20	14:37:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
217	14:37:21	14:37:21	14:37:21	14:37:21	14:37:21	14:37:21			14:37:21	14:37:21	14:37:23	14:37:23	14:37:23	14:37:23	14:37:23	14:37:23			14:37:24	14:37:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
218	14:37:24	14:37:24	14:37:24	14:37:24	14:37:24	14:37:24			14:37:24	14:37:24	14:37:27	14:37:27	14:37:27	14:37:27	14:37:27	14:37:27			14:37:27	14:37:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
219	14:37:27	14:37:27	14:37:27	14:37:27	14:37:27	14:37:27			14:37:27	14:37:27	14:37:30	14:37:30	14:37:30	14:37:30	14:37:30	14:37:30			14:37:30	14:37:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
220	14:37:30	14:37:30	14:37:30	14:37:30	14:37:30	14:37:30			14:37:30	14:37:30	14:37:33	14:37:33	14:37:33	14:37:33	14:37:33	14:37:33			14:37:34	14:37:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
221	14:37:34	14:37:34	14:37:34	14:37:34	14:37:34	14:37:34			14:37:34	14:37:34	14:37:37	14:37:37	14:37:37	14:37:37	14:37:37	14:37:37			14:37:37	14:37:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
222	14:37:37	14:37:37	14:37:37	14:37:37	14:37:37	14:37:37			14:37:37	14:37:37	14:37:40	14:37:40	14:37:40	14:37:40	14:37:40	14:37:40			14:37:40	14:37:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
223	14:37:40	14:37:40	14:37:40	14:37:40	14:37:41	14:37:41			14:37:41	14:37:41	14:37:43	14:37:43	14:37:43	14:37:43	14:37:43	14:37:43			14:37:44	14:37:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
224	14:37:44	14:37:44	14:37:44	14:37:44	14:37:44	14:37:44			14:37:44	14:37:44	14:37:46	14:37:46	14:37:47	14:37:47	14:37:47	14:37:47			14:37:47	14:37:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
225	14:37:47	14:37:47	14:37:47	14:37:47	14:37:47	14:37:47			14:37:47	14:37:47	14:37:50	14:37:50	14:37:50	14:37:50	14:37:50	14:37:50			14:37:50	14:37:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
226	14:37:50	14:37:50	14:37:50	14:37:50	14:37:50	14:37:50			14:37:50	14:37:50	14:37:53	14:37:53	14:37:53	14:37:53	14:37:53	14:37:53			14:37:53	14:37:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
227	14:37:54	14:37:54	14:37:54	14:37:54	14:37:54	14:37:54			14:37:54	14:37:54	14:37:56	14:37:56	14:37:56	14:37:56	14:37:56	14:37:56			14:37:57	14:37:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
228	14:37:57	14:37:57	14:37:57	14:37:57	14:37:57	14:37:57			14:37:57	14:37:57	14:38:00	14:38:00	14:38:00	14:38:00	14:38:00	14:38:00			14:38:00	14:38:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
229	14:38:00	14:38:00	14:38:00	14:38:00	14:38:00	14:38:00			14:38:00	14:38:00	14:38:03	14:38:03	14:38:03	14:38:03	14:38:03	14:38:03			14:38:03	14:38:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
230	14:38:03	14:38:03	14:38:03	14:38:03	14:38:03	14:38:03			14:38:03	14:38:03	14:38:06	14:38:06	14:38:06	14:38:06	14:38:06	14:38:06			14:38:07	14:38:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
231	14:38:07	14:38:07	14:38:07	14:38:07	14:38:07	14:38:07			14:38:07	14:38:07	14:38:10	14:38:10	14:38:10	14:38:10	14:38:10	14:38:10			14:38:10	14:38:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
232	14:38:10	14:38:10	14:38:10	14:38:10	14:38:10	14:38:10			14:38:10	14:38:10	14:38:13	14:38:13	14:38:13	14:38:13	14:38:13	14:38:13			14:38:13	14:38:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
233	14:38:13	14:38:13	14:38:13	14:38:13	14:38:13	14:38:13			14:38:13	14:38:13	14:38:16	14:38:16	14:38:16	14:38:16	14:38:16	14:38:16			14:38:16	14:38:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
234	14:38:17	14:38:17	14:38:17	14:38:17	14:38:17	14:38:17			14:38:17	14:38:17	14:38:19	14:38:19	14:38:19	14:38:19	14:38:20	14:38:20			14:38:20	14:38:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
235	14:38:20	14:38:20	14:38:20	14:38:20	14:38:20	14:38:20			14:38:20	14:38:20	14:38:23	14:38:23	14:38:23	14:38:23	14:38:23	14:38:23			14:38:23	14:38:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
236	14:38:23	14:38:23	14:38:23	14:38:23	14:38:23	14:38:23			14:38:23	14:38:23	14:38:26	14:38:26	14:38:26	14:38:26	14:38:26	14:38:26			14:38:26	14:38:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
237	14:38:27	14:38:27	14:38:27	14:38:27	14:38:27	14:38:27			14:38:27	14:38:27	14:38:29	14:38:29	14:38:29	14:38:29	14:38:29	14:38:29			14:38:30	14:38:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
238	14:38:30	14:38:30	14:38:30	14:38:30	14:38:30	14:38:30			14:38:30	14:38:30	14:38:33	14:38:33	14:38:33	14:38:33	14:38:33	14:38:33			14:38:33	14:38:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
239	14:38:33	14:38:33	14:38:33	14:38:33	14:38:33	14:38:33			14:38:33	14:38:33	14:38:36	14:38:36	14:38:36	14:38:36	14:38:36	14:38:36			14:38:36	14:38:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
240	14:38:36	14:38:36	14:38:36	14:38:36	14:38:37	14:38:37			14:38:37	14:38:37	14:38:39	14:38:39	14:38:39	14:38:39	14:38:39	14:38:39			14:38:40	14:38:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
241	14:38:40	14:38:40	14:38:40	14:38:40	14:38:40	14:38:40			14:38:40	14:38:40	14:38:43	14:38:43	14:38:43	14:38:43	14:38:43	14:38:43			14:38:43	14:38:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
242	14:38:43	14:38:43	14:38:43	14:38:43	14:38:43	14:38:43			14:38:43	14:38:43	14:38:46	14:38:46	14:38:46	14:38:46	14:38:46	14:38:46			14:38:46	14:38:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
243	14:38:46	14:38:46	14:38:46	14:38:46	14:38:46	14:38:46			14:38:46	14:38:46	14:38:49	14:38:49	14:38:49	14:38:49	14:38:49	14:38:49			14:38:49	14:38:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
244	14:38:50	14:38:50	14:38:50	14:38:50	14:38:50	14:38:50			14:38:50	14:38:50	14:38:52	14:38:52	14:38:52	14:38:52	14:38:52	14:38:52			14:38:53	14:38:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
245	14:38:53	14:38:53	14:38:53	14:38:53	14:38:53	14:38:53			14:38:53	14:38:53	14:38:56	14:38:56	14:38:56	14:38:56	14:38:56	14:38:56			14:38:56	14:38:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
246	14:38:56	14:38:56	14:38:56	14:38:56	14:38:56	14:38:56			14:38:56	14:38:56	14:38:59	14:38:59	14:38:59	14:38:59	14:38:59	14:38:59			14:38:59	14:38:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
247	14:39:00	14:39:00	14:39:00	14:39:00	14:39:00	14:39:00			14:39:00	14:39:00	14:39:02	14:39:02	14:39:02	14:39:02	14:39:02	14:39:02			14:39:03	14:39:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
248	14:39:03	14:39:03	14:39:03	14:39:03	14:39:03	14:39:03			14:39:03	14:39:03	14:39:06	14:39:06	14:39:06	14:39:06	14:39:06	14:39:06			14:39:06	14:39:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
249	14:39:06	14:39:06	14:39:06	14:39:06	14:39:06	14:39:06			14:39:06	14:39:06	14:39:09	14:39:09	14:39:09	14:39:09	14:39:09	14:39:09			14:39:09	14:39:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
250	14:39:09	14:39:09	14:39:09	14:39:09	14:39:09	14:39:09	14:39:09	14:39:10	14:39:10	14:39:10	14:39:14	14:39:14	14:39:14	14:39:14	14:39:14	14:39:14	14:39:14	14:39:14	14:39:14	14:39:14		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
251	14:39:14	14:39:14	14:39:14	14:39:14	14:39:14	14:39:14			14:39:14	14:39:14	14:39:17	14:39:17	14:39:17	14:39:17	14:39:17	14:39:17			14:39:18	14:39:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
252	14:39:18	14:39:18	14:39:18	14:39:18	14:39:18	14:39:18			14:39:18	14:39:18	14:39:20	14:39:20	14:39:21	14:39:21	14:39:21	14:39:21			14:39:21	14:39:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
253	14:39:21	14:39:21	14:39:21	14:39:21	14:39:21	14:39:21			14:39:21	14:39:21	14:39:24	14:39:24	14:39:24	14:39:24	14:39:24	14:39:24			14:39:24	14:39:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
254	14:39:24	14:39:24	14:39:24	14:39:24	14:39:24	14:39:24			14:39:24	14:39:24	14:39:27	14:39:27	14:39:27	14:39:27	14:39:27	14:39:27			14:39:27	14:39:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
255	14:39:28	14:39:28	14:39:28	14:39:28	14:39:28	14:39:28			14:39:28	14:39:28	14:39:30	14:39:30	14:39:30	14:39:30	14:39:30	14:39:30			14:39:31	14:39:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
256	14:39:31	14:39:31	14:39:31	14:39:31	14:39:31	14:39:31			14:39:31	14:39:31	14:39:34	14:39:34	14:39:34	14:39:34	14:39:34	14:39:34			14:39:34	14:39:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
257	14:39:34	14:39:34	14:39:34	14:39:34	14:39:34	14:39:34			14:39:34	14:39:34	14:39:37	14:39:37	14:39:37	14:39:37	14:39:37	14:39:37			14:39:37	14:39:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
258	14:39:38	14:39:38	14:39:38	14:39:38	14:39:38	14:39:38			14:39:38	14:39:38	14:39:40	14:39:40	14:39:40	14:39:40	14:39:41	14:39:41			14:39:41	14:39:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
259	14:39:41	14:39:41	14:39:41	14:39:41	14:39:41	14:39:41			14:39:41	14:39:41	14:39:44	14:39:44	14:39:44	14:39:44	14:39:44	14:39:44			14:39:44	14:39:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
260	14:39:44	14:39:44	14:39:44	14:39:44	14:39:44	14:39:44			14:39:44	14:39:44	14:39:47	14:39:47	14:39:47	14:39:47	14:39:47	14:39:47			14:39:47	14:39:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
261	14:39:48	14:39:48	14:39:48	14:39:48	14:39:48	14:39:48			14:39:48	14:39:48	14:39:50	14:39:50	14:39:50	14:39:50	14:39:50	14:39:50			14:39:51	14:39:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
262	14:39:51	14:39:51	14:39:51	14:39:51	14:39:51	14:39:51			14:39:51	14:39:51	14:39:54	14:39:54	14:39:54	14:39:54	14:39:54	14:39:54			14:39:54	14:39:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
263	14:39:54	14:39:54	14:39:54	14:39:54	14:39:54	14:39:54			14:39:54	14:39:54	14:39:57	14:39:57	14:39:57	14:39:57	14:39:57	14:39:57			14:39:57	14:39:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
264	14:39:58	14:39:58	14:39:58	14:39:58	14:39:58	14:39:58			14:39:58	14:39:58	14:40:00	14:40:00	14:40:00	14:40:00	14:40:00	14:40:00			14:40:01	14:40:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
265	14:40:01	14:40:01	14:40:01	14:40:01	14:40:01	14:40:01			14:40:01	14:40:01	14:40:04	14:40:04	14:40:04	14:40:04	14:40:04	14:40:04			14:40:04	14:40:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
266	14:40:04	14:40:04	14:40:04	14:40:04	14:40:04	14:40:04			14:40:04	14:40:04	14:40:07	14:40:07	14:40:07	14:40:07	14:40:07	14:40:07			14:40:07	14:40:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
267	14:40:08	14:40:08	14:40:08	14:40:08	14:40:08	14:40:08			14:40:08	14:40:08	14:40:10	14:40:10	14:40:10	14:40:10	14:40:10	14:40:10			14:40:11	14:40:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
268	14:40:11	14:40:11	14:40:11	14:40:11	14:40:11	14:40:11			14:40:11	14:40:11	14:40:14	14:40:14	14:40:14	14:40:14	14:40:14	14:40:14			14:40:14	14:40:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
269	14:40:14	14:40:14	14:40:14	14:40:14	14:40:14	14:40:14			14:40:14	14:40:14	14:40:17	14:40:17	14:40:17	14:40:17	14:40:17	14:40:17			14:40:17	14:40:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
270	14:40:18	14:40:18	14:40:18	14:40:18	14:40:18	14:40:18			14:40:18	14:40:18	14:40:20	14:40:20	14:40:20	14:40:20	14:40:20	14:40:20			14:40:21	14:40:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
271	14:40:21	14:40:21	14:40:21	14:40:21	14:40:21	14:40:21			14:40:21	14:40:21	14:40:24	14:40:24	14:40:24	14:40:24	14:40:24	14:40:24			14:40:24	14:40:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
272	14:40:24	14:40:24	14:40:24	14:40:24	14:40:24	14:40:24			14:40:24	14:40:24	14:40:27	14:40:27	14:40:27	14:40:27	14:40:27	14:40:27			14:40:27	14:40:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
273	14:40:28	14:40:28	14:40:28	14:40:28	14:40:28	14:40:28			14:40:28	14:40:28	14:40:30	14:40:30	14:40:30	14:40:30	14:40:30	14:40:30			14:40:31	14:40:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
274	14:40:31	14:40:31	14:40:31	14:40:31	14:40:31	14:40:31			14:40:31	14:40:31	14:40:34	14:40:34	14:40:34	14:40:34	14:40:34	14:40:34			14:40:34	14:40:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
275	14:40:34	14:40:34	14:40:34	14:40:34	14:40:34	14:40:34			14:40:34	14:40:34	14:40:37	14:40:37	14:40:37	14:40:37	14:40:37	14:40:37			14:40:37	14:40:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
276	14:40:38	14:40:38	14:40:38	14:40:38	14:40:38	14:40:38			14:40:38	14:40:38	14:40:40	14:40:40	14:40:40	14:40:40	14:40:40	14:40:40			14:40:41	14:40:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
