ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
366	-179.1872754505642	-249.29859267009763	-223.94606291372125	-178.73092739763783
367	-179.39932408535714	-249.30604406143812	-223.98238256007483	-178.92144160106204
368	-179.11276126105054	-249.31239234244958	-223.94800079492595	-178.6297768817549
369	-179.28735599284718	-249.33172736008945	-223.97919490190208	-178.72048265429245
370	-179.086303497709	-249.39308658518803	-223.960064570354	-178.2791348344698
371	-178.60334900948894	-249.43520567381194	-223.90939508500864	-177.7339415218546
372	-178.58867712175874	-249.4999000905183	-223.93249212347465	-177.55913049722045
373	-178.1413326949184	-249.53471368661084	-223.90286485299345	-177.17056846549318
374	-177.36763504516622	-249.55509692702825	-223.8215886624274	-176.40134883414552
375	-177.14275844832636	-249.57000068194486	-223.81987956228977	-176.22382517547027
376	-177.2298464022968	-249.5738483354363	-223.8595513319968	-176.44260803446133
377	-177.22014697663013	-249.57789157556084	-223.87690517723834	-176.45317772819212
378	-176.94854128968956	-249.5811668932683	-223.85122951116605	-176.17951101717665
379	-176.80799178834027	-249.579562371172	-223.845194594345	-176.06668203992535
380	-176.558440657585	-249.58138739452798	-223.8214151366308	-175.93105241833487
381	-176.4949273351422	-249.58418935477846	-223.8207061358299	-175.91615952279605
382	-174.96783714162618	-249.58607684462103	-223.6114451029072	-174.40189624911523
383	-175.4892852672875	-249.59091590764396	-223.69270143697162	-174.93321462686677
384	-175.3723264096498	-249.60076995697779	-223.68223243594122	-174.8321435325958
385	-174.96649679392684	-249.60085087815054	-223.63192974147734	-174.50006204556783
386	-175.1038574083799	-249.60370762652954	-223.65507913034128	-174.6242993682996
387	-175.10411378830923	-249.6035200559075	-223.65914059745344	-174.65455614004821
388	-175.23002522809432	-249.60433494060746	-223.6810841540468	-174.78305326094258
389	-174.9345329006128	-249.61435203142742	-223.64342962610746	-174.352475617425
390	-175.0888266322476	-249.6158417335386	-223.67342447893938	-174.64851097138404
391	-175.17317741116125	-249.6266990788203	-223.68856415853259	-174.7046463055682
392	-175.14148995801798	-249.62780806644145	-223.68921505274207	-174.70901695935396
393	-174.98232106426804	-249.63344703255862	-223.6730458285567	-174.56991586756288
394	-174.90452165499823	-249.63096241773138	-223.66699179625166	-174.5438825334752
395	-174.91020698260323	-249.6367025689464	-223.66898840399705	-174.48845167771512
396	-174.8728957109801	-249.63696855015732	-223.6675730626536	-174.51898032671713
397	-174.82689130758823	-249.64815917638728	-223.66306513222037	-174.44296348691054
398	-174.79643616150884	-249.64912164050097	-223.66252276328206	-174.45107550907977
399	-174.80629366186062	-249.64908364260384	-223.66594734346833	-174.4592096372694
400	-174.7870447747051	-249.6502652995758	-223.6647645373615	-174.41974075949656
401	-174.7610123938379	-249.65387568581272	-223.66304969449916	-174.39486728731865
402	-174.81178334661394	-249.65514095588284	-223.67258111870234	-174.41468789011253
403	-174.741622428561	-249.65579925493003	-223.66490155779454	-174.3700833089286
404	-174.67717899837962	-249.658700875939	-223.65703172807318	-174.3228149941619
405	-174.6303225854823	-249.66338506723375	-223.65277576760084	-174.28225462743055
406	-174.7100242470348	-249.66572509745706	-223.66624845050652	-174.31684862233163
407	-174.69557292831377	-249.66701220921954	-223.6668710783329	-174.32264985081542
408	-174.78416550509456	-249.6698910985496	-223.68210468647578	-174.3997134251463
409	-174.74412821745022	-249.67415213305546	-223.680184383083	-174.35977829728222
410	-173.27077024111466	-249.67542091533906	-223.47425541110405	-172.94159504643568
411	-173.24908586448097	-249.67740735002533	-223.47464860967995	-172.91616038042915
412	-173.0876333797089	-249.68770943659726	-223.4542932706956	-172.71072836899938
413	-172.98207825662462	-249.68618868747632	-223.4441631290438	-172.6720934390882
414	-172.9109452812119	-249.68567731534074	-223.43616074063632	-172.61244037310541
415	-172.86070467164785	-249.6885593088382	-223.42992262996566	-172.5169400094291
416	-173.03901504852436	-249.69250219006344	-223.45975975821452	-172.73769618258086
417	-172.79144233429946	-249.69343093664276	-223.42600132186575	-172.51921299509635
418	-172.6965183786298	-249.69420366906974	-223.41382835348608	-172.43387612510614
419	-172.60508684339456	-249.6953573053826	-223.40169189711787	-172.3446172946894
420	-172.63932057222905	-249.6950121242053	-223.4070354369574	-172.36986750404878
421	-172.70324318403638	-249.69692858545378	-223.4174590198738	-172.43018061025802
422	-172.6726293424134	-249.69846742237914	-223.4142561307829	-172.38744660655556
423	-172.57651328904083	-249.70218018387723	-223.4023929747645	-172.24548369431122
424	-172.45152286551945	-249.6996493158073	-223.38690203387762	-172.17475577198914
425	-172.51969967320505	-249.69957306851177	-223.3981527166761	-172.2632216842972
426	-172.23634579077387	-249.6996142671342	-223.3583001686096	-171.97245406217257
427	-172.05291229824044	-249.70094511336458	-223.33341686021197	-171.76757157421864
428	-172.15664233416322	-249.70142933502586	-223.35088272044956	-171.9080974649886
429	-172.13713346830835	-249.7012474580312	-223.34919156340194	-171.8866575871979
430	-172.04359412064335	-249.70353284030276	-223.3368159413128	-171.78419619368773
431	-172.0844477661746	-249.70349072633692	-223.3439982666134	-171.83822742411044
432	-171.88495257834973	-249.70280611919358	-223.31678649703375	-171.66754913369684
433	-171.6099254991788	-249.7024908668282	-223.27785316556023	-171.41361117845653
434	-171.70330347731064	-249.70303873933568	-223.2920366287128	-171.49331172061105
435	-171.7010339008744	-249.70315311569527	-223.292349521939	-171.48172523693881
436	-171.5725640821727	-249.70333441516087	-223.2747423417513	-171.35613844626133
437	-171.7039158513216	-249.70378928528916	-223.29450833766677	-171.48486310919398
438	-171.69079729643965	-249.70426854384016	-223.2934998730774	-171.48364051894384
439	-171.37498734907732	-249.70401397449493	-223.24835125199982	-171.17638823443727
440	-171.49256382565616	-249.7038903005946	-223.26577893739366	-171.27779342598146
441	-171.90470969381204	-249.7033091380054	-223.32671275422595	-171.6752229329982
442	-171.96709948650673	-249.7039669481307	-223.33629112855948	-171.7703812877583
443	-171.79300275112206	-249.70324541053967	-223.31181621472012	-171.6008138732677
444	-171.92022429121678	-249.70399440866345	-223.33041396524712	-171.73113527472108
445	-171.89284478336333	-249.70388465354574	-223.3269467742386	-171.68284856413746
446	-171.8498978860238	-249.7042756512307	-223.32129916785982	-171.65705167268382
447	-171.83058641840927	-249.70507867750138	-223.31868406631887	-171.64200773345925
448	-171.7874469035296	-249.70619738281957	-223.31315818639774	-171.580553050133
449	-171.83379647164364	-249.70632172515596	-223.3205683791178	-171.64402272436442
450	-171.88868218316176	-249.70664011696545	-223.32915903822095	-171.6847284223827
451	-171.93809341991007	-249.7066271237952	-223.3361872837856	-171.74146151297674
452	-172.16689093336225	-249.7092327917227	-223.369252493669	-171.91835425017982
453	-171.94326745154441	-249.71028625961748	-223.33890510591786	-171.70253107517775
454	-172.35629385881805	-249.70928466310863	-223.39962918817847	-172.1425960490174
455	-172.1133467114817	-249.70935108950556	-223.36639174148618	-171.9195236242845
456	-171.9658144711888	-249.70962183246164	-223.345598902028	-171.7591556423888
457	-172.0645279313663	-249.7099266795493	-223.36107269624986	-171.79894141300932
458	-171.94231146469005	-249.71009728292313	-223.3457951703692	-171.7044573516658
459	-172.12840870121337	-249.711459896699	-223.37384723778558	-171.92866817680462
460	-172.11702976305523	-249.71083967386983	-223.37246398529467	-171.85890568005698
461	-172.30965019035938	-249.71038084680168	-223.40272693126124	-172.08108699788426
462	-172.3963019964901	-249.71073925018015	-223.416616878659	-172.19175076541617
463	-172.3079896416694	-249.71012683218441	-223.40460113881497	-172.11442993567172
464	-172.161028903788	-249.71482887284208	-223.3840754790527	-171.95659777967518
465	-172.34690025144116	-249.7150664421233	-223.412214498343	-172.1078561110987
466	-172.2569216957429	-249.7153996440794	-223.40125733695524	-172.06654518991877
467	-172.42538751376205	-249.71606459454333	-223.425764555887	-172.17172614056824
468	-172.3407819140878	-249.715705012243	-223.41385385397462	-172.13796631911237
469	-172.34906171714192	-249.71626791043423	-223.41569413227248	-172.15096376043536
470	-172.38845476859365	-249.7168417164282	-223.42173086192636	-172.1935176180816
471	-172.38067066335682	-249.71753174876883	-223.42135241665196	-172.16798119675454
472	-172.5310504695026	-249.71839950836983	-223.4436339397355	-172.30955280291522
473	-172.36353644973542	-249.72555413589924	-223.42261488739075	-172.10426680694061
474	-171.8403445713858	-249.7256141252342	-223.35136183268136	-171.6352833684043
475	-172.0359699356155	-249.72539770086618	-223.37963840041635	-171.82057257868436
476	-172.14775987728916	-249.7300617253299	-223.39689718097273	-171.92951596481154
477	-172.26278969812154	-249.7327168127174	-223.41500836788134	-172.04283624623417
478	-172.0362478161611	-249.73133998219083	-223.38450387955018	-171.8209022863794
479	-171.92463027461602	-249.73204078292207	-223.36971713041783	-171.73089982750744
480	-172.13194424277108	-249.73439390072872	-223.40010005831448	-171.92313726597928
481	-172.0923033902266	-249.73528755578243	-223.39550079737356	-171.88602435957765
482	-172.0414063874367	-249.73418107183747	-223.38995864916328	-171.83637085951514
483	-171.96698307655564	-249.73613535183773	-223.37988460746527	-171.73711615992733
484	-171.99595921505795	-249.73677126736197	-223.3849532886972	-171.79206866661625
485	-172.37290095790405	-249.73866563786189	-223.43989448625086	-172.09833533521538
486	-171.7792060329693	-249.73766040259764	-223.35953581169733	-171.59202952826078
487	-171.6916330831357	-249.73795262218493	-223.34751824226962	-171.52770657026866
488	-171.77727761678264	-249.73954067483	-223.36012041991222	-171.60472932435025
489	-171.66591013103502	-249.73990585539315	-223.34465537518028	-171.50546893498563
490	-171.18353255781503	-249.73882105632035	-223.27583329707656	-171.02408182230016
491	-171.0331291771521	-249.73947802051285	-223.25449620640995	-170.875473237635
492	-171.4155131945542	-249.74152869771038	-223.3091842891001	-171.1910627148873
493	-171.21761616560485	-249.74251576804437	-223.28409878953232	-171.0496213389426
494	-171.64637947702093	-249.7413819185267	-223.34593134962105	-171.45342905002795
495	-171.50359069511893	-249.74191892220398	-223.32662575825933	-171.33967654208493
496	-171.2741254851694	-249.74098890561402	-223.29431717512583	-171.11547581149384
497	-171.1684589345705	-249.7582245102711	-223.28003702391769	-170.8329765443248
498	-171.17380151400513	-249.75731705990555	-223.29262365341538	-171.0156313576762
499	-171.39835016026026	-249.75754254725368	-223.32569519178932	-171.23695050582413
500	-171.04046892170805	-249.7582825228487	-223.27498035523624	-170.87976044698482
