ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
382	294.2952175746967	-191.6475931468845	-63.24898791842913	294.9585139990738
383	294.24644456646735	-191.64564841252886	-63.264872757989515	294.8802493138341
384	294.7320138283354	-191.6479883726433	-63.19818813640358	295.3740352676562
385	294.84384643793123	-191.6501844181929	-63.18974945913061	295.4720121988482
386	295.0864015541708	-191.66720162172547	-63.159258060884795	295.87591503038334
387	294.980279660497	-191.662796330271	-63.18927992428908	295.5463846549669
388	295.06860541072984	-191.66660775170376	-63.176928909605515	295.6742496898216
389	295.1839876349163	-191.66721962238125	-63.16426640430685	295.7748920705917
390	295.0272209680101	-191.67316098717268	-63.188491303056466	295.72504975940575
391	295.12570887600606	-191.67981248866514	-63.18128386677666	295.7628265256657
392	289.1471229437854	-191.75306552271888	-64.03878278156698	290.2681501062428
393	286.6991338302006	-191.79528461747594	-64.42181665625164	288.17724647886655
394	288.44477483117623	-191.8057631427607	-64.2269205173258	289.87692566081716
395	286.14299645535203	-191.98088297817404	-64.60384537937513	289.9717814951135
396	287.9374004336732	-192.0670823509461	-64.51440252770493	291.59844725737173
397	292.0706234175837	-192.49895621679642	-64.05289017391136	296.60829337923474
398	298.46959263735323	-193.43149186033125	-63.344679531018926	304.7001756843429
399	296.0613082317881	-193.51138172182542	-64.05420062069857	301.95899032524267
400	305.2501096701707	-193.5718053407323	-63.07438127495739	310.5145374484684
401	304.8693106674474	-193.65146122342117	-63.37959772114289	309.7534752126489
402	306.206828124721	-193.69757605343023	-63.38051278731135	310.6702727187697
403	308.74677764671407	-193.70996737724127	-63.22193353120632	312.6740044567986
404	309.28497665417126	-193.74731453624258	-63.310131948857574	312.59121332169434
405	309.8408499151348	-193.76487322050798	-63.34768072588012	312.4706749341492
406	312.0592210996953	-193.76382873880888	-63.09752666914898	314.40812198090686
407	314.2917509073103	-193.76399503245545	-62.826189530191094	316.31096446383856
408	313.21939073432117	-193.7629171841689	-63.02495750883348	314.99467276377544
409	313.7899624091665	-193.77089958133607	-62.99013791104258	315.47980691605153
410	323.4100099212161	-193.7704735818887	-61.64680298107162	324.93100609007314
411	324.7790021262197	-193.77764406626315	-61.4679644536522	326.24788971051447
412	325.0055504791764	-193.77865355845762	-61.44722206120466	326.3736718288566
413	325.50895072484684	-193.77853118732892	-61.396963483623175	326.8493923212925
414	326.05874812763886	-193.79418541758128	-61.339577163456624	327.28003146722637
415	327.4806500001234	-193.7948285575475	-61.14685445398079	328.6152182144869
416	326.5391549416918	-193.79631013367046	-61.28266783398342	327.673952821318
417	326.78096862188823	-193.79583420200063	-61.266088681378875	327.82076719064315
418	327.64627197913865	-193.797633147541	-61.14725550294696	328.7023222918133
419	327.8363824393745	-193.7979377712033	-61.12179634766641	328.8494441244769
420	328.33180824505763	-193.7976920847146	-61.05189237955561	329.32516053923814
421	328.1156012727183	-193.79823024005898	-61.096231214093194	329.0558070920522
422	327.99521243842344	-193.80090711492375	-61.11661490826348	328.9135154430936
423	327.7986600508938	-193.8012101652124	-61.1478591288402	328.715123552463
424	328.06061256193516	-193.80225051314406	-61.11332564683297	328.97429106078397
425	327.7911071526037	-193.80230629968955	-61.16715358530545	328.65034157874044
426	327.8389139080586	-193.80270186652	-61.17046165969851	328.5954605515697
427	327.5933247151097	-193.80286897098995	-61.20776337832278	328.32494990975175
428	326.9144331236395	-193.80311616807265	-61.30607433284078	327.6747712732905
429	326.4803985102524	-193.8040455357705	-61.37716030300855	327.2084020383804
430	325.2794037684251	-193.80419350920798	-61.55047806418121	325.9834797767269
431	323.93163553534976	-193.8037304679069	-61.74337760756251	324.63189737128977
432	324.3855943701319	-193.80768611849575	-61.67973770204038	325.101853584354
433	323.6362949436405	-193.80987809223154	-61.79004416582706	324.3544195926087
434	323.2682964424633	-193.80991057854493	-61.84545051208971	323.9476432208713
435	323.4802464088486	-193.8113124013924	-61.81613506078901	324.1508561781153
436	323.760036853589	-193.81077603216022	-61.77713776067097	324.44997452733026
437	323.51309319166575	-193.81117781284706	-61.814167896689526	324.17890304904887
438	323.26291550610637	-193.81164555549168	-61.85071969245131	323.9310157242758
439	323.29902999478037	-193.81110448795843	-61.84658509194937	323.9683855175542
440	322.5888571226778	-193.8126102872736	-61.94905807923646	323.27299137763015
441	322.78436500382463	-193.81185264825757	-61.927406111026706	323.45425977920274
442	320.88224042167025	-193.81180865764912	-62.20832470845786	321.50303776186644
443	320.8085657632474	-193.81324326231592	-62.22228735320352	321.41597631349623
444	321.1851104128018	-193.81344648390439	-62.17046223143673	321.7742428421922
445	319.6831147814191	-193.8145900563097	-62.386222698785296	320.28547489790526
446	319.42548668015064	-193.81478614398566	-62.4260355262052	320.0073701463809
447	319.3259267508702	-193.81435401174787	-62.442047727653744	319.9206923639332
448	318.727435799483	-193.81587416519002	-62.529335108581634	319.3214693836649
449	319.24874768127717	-193.81623355520372	-62.457446030874756	319.8410538460913
450	319.90137800492477	-193.81614094923546	-62.36592253602061	320.4845630678425
451	321.64351823684103	-193.81649752154377	-62.119269355601645	322.23015446347017
452	321.91589103056094	-193.82662519203336	-62.08178561107883	322.5999340628089
453	321.2896765162795	-193.8264604595626	-62.1786505111623	321.8283738153237
454	322.715066789355	-193.82698950586126	-61.98677082896578	323.20014136778025
455	323.1879306602884	-193.8269092111979	-61.91955403151935	323.67665336120785
456	322.84917550119735	-193.8276085919389	-61.96946416814289	323.3311844322252
457	324.2860558661507	-193.82786907212312	-61.769148724633126	324.77450405771714
458	325.1390545835009	-193.82906569733635	-61.649515445978295	325.6176866733107
459	324.6452223693746	-193.82874430485222	-61.72195087976068	325.08902896634044
460	325.47202891604906	-193.82992045171406	-61.60442838177345	325.9556968006976
461	325.8904453930356	-193.82956839507585	-61.55044729485594	326.31418530002423
462	325.84396767950653	-193.82972121291485	-61.558012516720446	326.29678340756743
463	325.9677048772011	-193.82994334428824	-61.542617464810576	326.3968460196084
464	325.85692168832253	-193.83020824316674	-61.55885846507481	326.27867036771113
465	325.5460623330003	-193.83014768697618	-61.60351098038959	325.96434002264255
466	325.2896679024353	-193.8304419685	-61.640328427991626	325.7138819274864
467	324.95001904416273	-193.83052027465072	-61.68887972125271	325.40227864510416
468	325.0555157723378	-193.83049789954458	-61.67466726530237	325.475773812012
469	324.49234303881997	-193.83078502526908	-61.75579369419641	324.9370007968009
470	323.7289918265234	-193.83087114179676	-61.86623695173262	324.16688633805603
471	323.08808019301233	-193.83118934305276	-61.95853663645322	323.5271693180467
472	322.86586809125924	-193.83120506863256	-61.9908785848825	323.33020993333946
473	321.69102829470495	-193.8350820673125	-62.16305632202871	322.20958005097816
474	331.2123696401375	-193.83642069644782	-60.80571991182887	331.71207108381515
475	328.9232236129103	-193.86458383951194	-61.13601326130415	329.51986180563426
476	328.59793288615714	-193.87209025876788	-61.193188701118835	329.1739224259849
477	329.63337896305273	-193.86707461851267	-61.050759284627	330.1357226326691
478	331.2989007242563	-193.8675303205192	-60.81728170212633	331.7447471876984
479	332.337409298356	-193.8764788814119	-60.671551348694024	332.798106123081
480	331.9544489768717	-193.8803231746205	-60.73229444116432	332.4871337817995
481	331.1214078293393	-193.9149532575629	-60.859522117412	331.6296608046556
482	331.39977227472207	-193.92161404977816	-60.82808642592305	331.90392884963245
483	332.3388317341979	-193.92789757784612	-60.7007283218287	332.841384856924
484	331.62670436101075	-193.93216450996684	-60.80678265354721	332.0799465174413
485	331.87625274099383	-193.93259609390898	-60.77371099776803	332.3551103556692
486	331.8185424479054	-193.9329073841113	-60.784960740913455	332.2562168471463
487	332.64630884983296	-193.9332728480116	-60.668983571446134	333.0635817016735
488	332.267239431459	-193.93308917880634	-60.724902510646984	332.67079597868747
489	333.10071570054583	-193.93424711166875	-60.60730834191578	333.5143909793608
490	333.6171397493011	-193.93340462418598	-60.53387373461522	334.0351525181516
491	333.3261019274045	-193.9335948584868	-60.5768742237068	333.7596223472528
492	333.47842878302134	-193.94156486099823	-60.55595297404434	333.9887149124624
493	334.0917593339617	-193.94158200650435	-60.47698760389746	334.5214619191677
494	334.34546777512577	-193.94079422602977	-60.44154732818235	334.747353849048
495	334.13935060021396	-193.94125717075764	-60.471655299151635	334.54904124608885
496	333.3037960133511	-193.94791083256166	-60.59170615431361	333.72876442888776
497	332.9296205551968	-193.95502592339085	-60.64768708903176	333.3848114686395
498	332.23137369713083	-193.96049716554415	-60.750984626808	332.68334535688547
499	331.39933657829914	-193.95951985537653	-60.87287644966966	331.85945268395
500	330.77454046251927	-193.9604762845161	-60.96419308708382	331.2166998126206
