Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
184	15:03:59	15:03:59	15:03:59	15:03:59	15:03:59	15:03:59			15:03:59	15:03:59	15:04:02	15:04:02	15:04:02	15:04:02	15:04:02	15:04:02			15:04:02	15:04:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
185	15:04:02	15:04:02	15:04:02	15:04:02	15:04:02	15:04:02			15:04:02	15:04:02	15:04:05	15:04:05	15:04:05	15:04:05	15:04:05	15:04:05			15:04:05	15:04:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
186	15:04:06	15:04:06	15:04:06	15:04:06	15:04:06	15:04:06			15:04:06	15:04:06	15:04:08	15:04:08	15:04:08	15:04:08	15:04:08	15:04:08			15:04:09	15:04:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
187	15:04:09	15:04:09	15:04:09	15:04:09	15:04:09	15:04:09			15:04:09	15:04:09	15:04:12	15:04:12	15:04:12	15:04:12	15:04:12	15:04:12			15:04:12	15:04:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
188	15:04:12	15:04:12	15:04:12	15:04:12	15:04:12	15:04:12			15:04:12	15:04:12	15:04:15	15:04:15	15:04:15	15:04:15	15:04:15	15:04:15			15:04:15	15:04:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
189	15:04:16	15:04:16	15:04:16	15:04:16	15:04:16	15:04:16			15:04:16	15:04:16	15:04:18	15:04:18	15:04:18	15:04:18	15:04:18	15:04:18			15:04:19	15:04:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
190	15:04:19	15:04:19	15:04:19	15:04:19	15:04:19	15:04:19			15:04:19	15:04:19	15:04:22	15:04:22	15:04:22	15:04:22	15:04:22	15:04:22			15:04:22	15:04:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
191	15:04:22	15:04:22	15:04:22	15:04:22	15:04:22	15:04:22			15:04:22	15:04:22	15:04:25	15:04:25	15:04:25	15:04:25	15:04:25	15:04:25			15:04:25	15:04:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
192	15:04:26	15:04:26	15:04:26	15:04:26	15:04:26	15:04:26			15:04:26	15:04:26	15:04:28	15:04:28	15:04:28	15:04:28	15:04:28	15:04:28			15:04:29	15:04:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
193	15:04:29	15:04:29	15:04:29	15:04:29	15:04:29	15:04:29			15:04:29	15:04:29	15:04:32	15:04:32	15:04:32	15:04:32	15:04:32	15:04:32			15:04:32	15:04:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
194	15:04:32	15:04:32	15:04:32	15:04:32	15:04:32	15:04:32			15:04:32	15:04:32	15:04:35	15:04:35	15:04:35	15:04:35	15:04:35	15:04:35			15:04:35	15:04:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
195	15:04:35	15:04:35	15:04:35	15:04:35	15:04:35	15:04:35			15:04:36	15:04:36	15:04:38	15:04:38	15:04:38	15:04:38	15:04:38	15:04:38			15:04:39	15:04:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
196	15:04:39	15:04:39	15:04:39	15:04:39	15:04:39	15:04:39			15:04:39	15:04:39	15:04:42	15:04:42	15:04:42	15:04:42	15:04:42	15:04:42			15:04:42	15:04:42		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
197	15:04:42	15:04:42	15:04:42	15:04:42	15:04:42	15:04:42			15:04:42	15:04:42	15:04:45	15:04:45	15:04:45	15:04:45	15:04:45	15:04:45			15:04:45	15:04:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
198	15:04:45	15:04:45	15:04:45	15:04:45	15:04:45	15:04:45			15:04:45	15:04:45	15:04:48	15:04:48	15:04:48	15:04:48	15:04:48	15:04:48			15:04:48	15:04:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
199	15:04:49	15:04:49	15:04:49	15:04:49	15:04:49	15:04:49			15:04:49	15:04:49	15:04:51	15:04:51	15:04:51	15:04:51	15:04:51	15:04:51			15:04:52	15:04:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
200	15:04:52	15:04:52	15:04:52	15:04:52	15:04:52	15:04:52	15:04:52	15:04:53	15:04:53	15:04:53	15:04:56	15:04:56	15:04:56	15:04:56	15:04:56	15:04:56	15:04:56	15:04:56	15:04:57	15:04:57		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
201	15:04:57	15:04:57	15:04:57	15:04:57	15:04:57	15:04:57			15:04:57	15:04:57	15:05:00	15:05:00	15:05:00	15:05:00	15:05:00	15:05:00			15:05:00	15:05:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
202	15:05:00	15:05:00	15:05:00	15:05:00	15:05:00	15:05:00			15:05:00	15:05:00	15:05:03	15:05:03	15:05:03	15:05:03	15:05:03	15:05:03			15:05:03	15:05:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
203	15:05:04	15:05:04	15:05:04	15:05:04	15:05:04	15:05:04			15:05:04	15:05:04	15:05:06	15:05:06	15:05:06	15:05:06	15:05:06	15:05:06			15:05:07	15:05:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
204	15:05:07	15:05:07	15:05:07	15:05:07	15:05:07	15:05:07			15:05:07	15:05:07	15:05:10	15:05:10	15:05:10	15:05:10	15:05:10	15:05:10			15:05:10	15:05:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
205	15:05:10	15:05:10	15:05:10	15:05:10	15:05:10	15:05:10			15:05:10	15:05:10	15:05:13	15:05:13	15:05:13	15:05:13	15:05:13	15:05:13			15:05:14	15:05:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
206	15:05:14	15:05:14	15:05:14	15:05:14	15:05:14	15:05:14			15:05:14	15:05:14	15:05:17	15:05:17	15:05:17	15:05:17	15:05:17	15:05:17			15:05:17	15:05:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
207	15:05:17	15:05:17	15:05:17	15:05:17	15:05:17	15:05:17			15:05:17	15:05:17	15:05:20	15:05:20	15:05:20	15:05:20	15:05:20	15:05:20			15:05:20	15:05:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
208	15:05:20	15:05:20	15:05:20	15:05:20	15:05:20	15:05:20			15:05:20	15:05:20	15:05:23	15:05:23	15:05:23	15:05:23	15:05:23	15:05:23			15:05:23	15:05:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
209	15:05:24	15:05:24	15:05:24	15:05:24	15:05:24	15:05:24			15:05:24	15:05:24	15:05:26	15:05:26	15:05:26	15:05:26	15:05:26	15:05:26			15:05:27	15:05:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
210	15:05:27	15:05:27	15:05:27	15:05:27	15:05:27	15:05:27			15:05:27	15:05:27	15:05:30	15:05:30	15:05:30	15:05:30	15:05:30	15:05:30			15:05:30	15:05:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
211	15:05:30	15:05:30	15:05:30	15:05:30	15:05:30	15:05:30			15:05:30	15:05:30	15:05:33	15:05:33	15:05:33	15:05:33	15:05:33	15:05:33			15:05:33	15:05:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
212	15:05:34	15:05:34	15:05:34	15:05:34	15:05:34	15:05:34			15:05:34	15:05:34	15:05:36	15:05:36	15:05:36	15:05:36	15:05:36	15:05:36			15:05:37	15:05:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
213	15:05:37	15:05:37	15:05:37	15:05:37	15:05:37	15:05:37			15:05:37	15:05:37	15:05:40	15:05:40	15:05:40	15:05:40	15:05:40	15:05:40			15:05:40	15:05:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
214	15:05:40	15:05:40	15:05:40	15:05:40	15:05:40	15:05:40			15:05:40	15:05:40	15:05:43	15:05:43	15:05:43	15:05:43	15:05:43	15:05:43			15:05:43	15:05:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
215	15:05:44	15:05:44	15:05:44	15:05:44	15:05:44	15:05:44			15:05:44	15:05:44	15:05:46	15:05:46	15:05:46	15:05:46	15:05:46	15:05:46			15:05:47	15:05:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
216	15:05:47	15:05:47	15:05:47	15:05:47	15:05:47	15:05:47			15:05:47	15:05:47	15:05:50	15:05:50	15:05:50	15:05:50	15:05:50	15:05:50			15:05:50	15:05:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
217	15:05:50	15:05:50	15:05:50	15:05:50	15:05:50	15:05:50			15:05:50	15:05:50	15:05:53	15:05:53	15:05:53	15:05:53	15:05:53	15:05:53			15:05:53	15:05:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
218	15:05:54	15:05:54	15:05:54	15:05:54	15:05:54	15:05:54			15:05:54	15:05:54	15:05:56	15:05:56	15:05:56	15:05:56	15:05:56	15:05:56			15:05:57	15:05:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
219	15:05:57	15:05:57	15:05:57	15:05:57	15:05:57	15:05:57			15:05:57	15:05:57	15:06:00	15:06:00	15:06:00	15:06:00	15:06:00	15:06:00			15:06:00	15:06:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
220	15:06:00	15:06:00	15:06:00	15:06:00	15:06:00	15:06:00			15:06:00	15:06:00	15:06:03	15:06:03	15:06:03	15:06:03	15:06:03	15:06:03			15:06:03	15:06:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
221	15:06:04	15:06:04	15:06:04	15:06:04	15:06:04	15:06:04			15:06:04	15:06:04	15:06:06	15:06:06	15:06:06	15:06:06	15:06:06	15:06:06			15:06:07	15:06:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
222	15:06:07	15:06:07	15:06:07	15:06:07	15:06:07	15:06:07			15:06:07	15:06:07	15:06:10	15:06:10	15:06:10	15:06:10	15:06:10	15:06:10			15:06:10	15:06:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
223	15:06:10	15:06:10	15:06:10	15:06:10	15:06:10	15:06:10			15:06:10	15:06:10	15:06:13	15:06:13	15:06:13	15:06:13	15:06:13	15:06:13			15:06:13	15:06:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
224	15:06:13	15:06:13	15:06:14	15:06:14	15:06:14	15:06:14			15:06:14	15:06:14	15:06:16	15:06:16	15:06:16	15:06:16	15:06:16	15:06:16			15:06:17	15:06:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
225	15:06:17	15:06:17	15:06:17	15:06:17	15:06:17	15:06:17			15:06:17	15:06:17	15:06:20	15:06:20	15:06:20	15:06:20	15:06:20	15:06:20			15:06:20	15:06:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
226	15:06:20	15:06:20	15:06:20	15:06:20	15:06:20	15:06:20			15:06:20	15:06:20	15:06:23	15:06:23	15:06:23	15:06:23	15:06:23	15:06:23			15:06:23	15:06:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
227	15:06:24	15:06:24	15:06:24	15:06:24	15:06:24	15:06:24			15:06:24	15:06:24	15:06:26	15:06:26	15:06:26	15:06:26	15:06:26	15:06:26			15:06:27	15:06:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
228	15:06:27	15:06:27	15:06:27	15:06:27	15:06:27	15:06:27			15:06:27	15:06:27	15:06:30	15:06:30	15:06:30	15:06:30	15:06:30	15:06:30			15:06:30	15:06:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
229	15:06:30	15:06:30	15:06:30	15:06:30	15:06:30	15:06:30			15:06:30	15:06:30	15:06:33	15:06:33	15:06:33	15:06:33	15:06:33	15:06:33			15:06:33	15:06:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
230	15:06:34	15:06:34	15:06:34	15:06:34	15:06:34	15:06:34			15:06:34	15:06:34	15:06:36	15:06:36	15:06:36	15:06:36	15:06:36	15:06:36			15:06:37	15:06:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
231	15:06:37	15:06:37	15:06:37	15:06:37	15:06:37	15:06:37			15:06:37	15:06:37	15:06:40	15:06:40	15:06:40	15:06:40	15:06:40	15:06:40			15:06:40	15:06:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
232	15:06:40	15:06:40	15:06:40	15:06:40	15:06:40	15:06:40			15:06:40	15:06:40	15:06:43	15:06:43	15:06:43	15:06:43	15:06:43	15:06:43			15:06:43	15:06:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
233	15:06:44	15:06:44	15:06:44	15:06:44	15:06:44	15:06:44			15:06:44	15:06:44	15:06:46	15:06:46	15:06:46	15:06:46	15:06:46	15:06:46			15:06:47	15:06:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
234	15:06:47	15:06:47	15:06:47	15:06:47	15:06:47	15:06:47			15:06:47	15:06:47	15:06:50	15:06:50	15:06:50	15:06:50	15:06:50	15:06:50			15:06:50	15:06:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
235	15:06:50	15:06:50	15:06:50	15:06:50	15:06:50	15:06:50			15:06:50	15:06:50	15:06:53	15:06:53	15:06:53	15:06:53	15:06:53	15:06:53			15:06:53	15:06:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
236	15:06:54	15:06:54	15:06:54	15:06:54	15:06:54	15:06:54			15:06:54	15:06:54	15:06:56	15:06:56	15:06:56	15:06:56	15:06:56	15:06:56			15:06:57	15:06:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
237	15:06:57	15:06:57	15:06:57	15:06:57	15:06:57	15:06:57			15:06:57	15:06:57	15:07:00	15:07:00	15:07:00	15:07:00	15:07:00	15:07:00			15:07:00	15:07:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
238	15:07:00	15:07:00	15:07:00	15:07:00	15:07:00	15:07:00			15:07:00	15:07:00	15:07:03	15:07:03	15:07:03	15:07:03	15:07:03	15:07:03			15:07:03	15:07:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
239	15:07:04	15:07:04	15:07:04	15:07:04	15:07:04	15:07:04			15:07:04	15:07:04	15:07:06	15:07:06	15:07:06	15:07:06	15:07:06	15:07:06			15:07:07	15:07:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
240	15:07:07	15:07:07	15:07:07	15:07:07	15:07:07	15:07:07			15:07:07	15:07:07	15:07:10	15:07:10	15:07:10	15:07:10	15:07:10	15:07:10			15:07:10	15:07:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
241	15:07:10	15:07:10	15:07:10	15:07:10	15:07:10	15:07:10			15:07:10	15:07:10	15:07:13	15:07:13	15:07:13	15:07:13	15:07:13	15:07:13			15:07:13	15:07:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
242	15:07:14	15:07:14	15:07:14	15:07:14	15:07:14	15:07:14			15:07:14	15:07:14	15:07:16	15:07:16	15:07:16	15:07:16	15:07:17	15:07:17			15:07:17	15:07:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
243	15:07:17	15:07:17	15:07:17	15:07:17	15:07:17	15:07:17			15:07:17	15:07:17	15:07:20	15:07:20	15:07:20	15:07:20	15:07:20	15:07:20			15:07:20	15:07:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
244	15:07:20	15:07:20	15:07:20	15:07:20	15:07:20	15:07:20			15:07:20	15:07:20	15:07:23	15:07:23	15:07:23	15:07:23	15:07:23	15:07:23			15:07:23	15:07:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
245	15:07:24	15:07:24	15:07:24	15:07:24	15:07:24	15:07:24			15:07:24	15:07:24	15:07:27	15:07:27	15:07:27	15:07:27	15:07:27	15:07:27			15:07:27	15:07:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
246	15:07:27	15:07:27	15:07:27	15:07:27	15:07:27	15:07:27			15:07:27	15:07:27	15:07:30	15:07:30	15:07:30	15:07:30	15:07:30	15:07:30			15:07:30	15:07:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
247	15:07:30	15:07:30	15:07:30	15:07:30	15:07:30	15:07:30			15:07:31	15:07:31	15:07:33	15:07:33	15:07:33	15:07:33	15:07:33	15:07:33			15:07:34	15:07:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
248	15:07:34	15:07:34	15:07:34	15:07:34	15:07:34	15:07:34			15:07:34	15:07:34	15:07:37	15:07:37	15:07:37	15:07:37	15:07:37	15:07:37			15:07:37	15:07:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
249	15:07:37	15:07:37	15:07:37	15:07:37	15:07:37	15:07:37			15:07:37	15:07:37	15:07:40	15:07:40	15:07:40	15:07:40	15:07:40	15:07:40			15:07:40	15:07:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
250	15:07:41	15:07:41	15:07:41	15:07:41	15:07:41	15:07:41	15:07:41	15:07:41	15:07:41	15:07:41	15:07:45	15:07:45	15:07:45	15:07:45	15:07:45	15:07:45	15:07:45	15:07:45	15:07:45	15:07:45		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
251	15:07:46	15:07:46	15:07:46	15:07:46	15:07:46	15:07:46			15:07:46	15:07:46	15:07:48	15:07:48	15:07:48	15:07:48	15:07:48	15:07:48			15:07:49	15:07:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
252	15:07:49	15:07:49	15:07:49	15:07:49	15:07:49	15:07:49			15:07:49	15:07:49	15:07:52	15:07:52	15:07:52	15:07:52	15:07:52	15:07:52			15:07:52	15:07:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
253	15:07:52	15:07:52	15:07:52	15:07:52	15:07:52	15:07:52			15:07:52	15:07:52	15:07:55	15:07:55	15:07:55	15:07:55	15:07:55	15:07:55			15:07:55	15:07:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
254	15:07:56	15:07:56	15:07:56	15:07:56	15:07:56	15:07:56			15:07:56	15:07:56	15:07:58	15:07:58	15:07:58	15:07:58	15:07:58	15:07:58			15:07:59	15:07:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
255	15:07:59	15:07:59	15:07:59	15:07:59	15:07:59	15:07:59			15:07:59	15:07:59	15:08:02	15:08:02	15:08:02	15:08:02	15:08:02	15:08:02			15:08:02	15:08:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
256	15:08:02	15:08:02	15:08:02	15:08:02	15:08:02	15:08:02			15:08:02	15:08:02	15:08:05	15:08:05	15:08:05	15:08:05	15:08:05	15:08:05			15:08:05	15:08:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
257	15:08:06	15:08:06	15:08:06	15:08:06	15:08:06	15:08:06			15:08:06	15:08:06	15:08:09	15:08:09	15:08:09	15:08:09	15:08:09	15:08:09			15:08:09	15:08:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
258	15:08:09	15:08:09	15:08:09	15:08:09	15:08:09	15:08:09			15:08:09	15:08:09	15:08:12	15:08:12	15:08:12	15:08:12	15:08:12	15:08:12			15:08:12	15:08:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
259	15:08:12	15:08:12	15:08:12	15:08:12	15:08:12	15:08:12			15:08:12	15:08:12	15:08:15	15:08:15	15:08:15	15:08:15	15:08:15	15:08:15			15:08:16	15:08:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
260	15:08:16	15:08:16	15:08:16	15:08:16	15:08:16	15:08:16			15:08:16	15:08:16	15:08:19	15:08:19	15:08:19	15:08:19	15:08:19	15:08:19			15:08:19	15:08:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
261	15:08:19	15:08:19	15:08:19	15:08:19	15:08:19	15:08:19			15:08:19	15:08:19	15:08:22	15:08:22	15:08:22	15:08:22	15:08:22	15:08:22			15:08:22	15:08:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
262	15:08:23	15:08:23	15:08:23	15:08:23	15:08:23	15:08:23			15:08:23	15:08:23	15:08:25	15:08:25	15:08:25	15:08:25	15:08:25	15:08:25			15:08:26	15:08:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
263	15:08:26	15:08:26	15:08:26	15:08:26	15:08:26	15:08:26			15:08:26	15:08:26	15:08:29	15:08:29	15:08:29	15:08:29	15:08:29	15:08:29			15:08:29	15:08:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
264	15:08:29	15:08:29	15:08:29	15:08:29	15:08:29	15:08:29			15:08:29	15:08:29	15:08:32	15:08:32	15:08:32	15:08:32	15:08:32	15:08:32			15:08:32	15:08:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
265	15:08:33	15:08:33	15:08:33	15:08:33	15:08:33	15:08:33			15:08:33	15:08:33	15:08:36	15:08:36	15:08:36	15:08:36	15:08:36	15:08:36			15:08:36	15:08:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
266	15:08:36	15:08:36	15:08:36	15:08:36	15:08:36	15:08:36			15:08:36	15:08:36	15:08:39	15:08:39	15:08:39	15:08:39	15:08:39	15:08:39			15:08:39	15:08:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
267	15:08:39	15:08:39	15:08:39	15:08:39	15:08:39	15:08:39			15:08:39	15:08:39	15:08:42	15:08:42	15:08:42	15:08:42	15:08:42	15:08:42			15:08:43	15:08:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
268	15:08:43	15:08:43	15:08:43	15:08:43	15:08:43	15:08:43			15:08:43	15:08:43	15:08:46	15:08:46	15:08:46	15:08:46	15:08:46	15:08:46			15:08:46	15:08:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
269	15:08:46	15:08:46	15:08:46	15:08:46	15:08:46	15:08:46			15:08:46	15:08:46	15:08:49	15:08:49	15:08:49	15:08:49	15:08:49	15:08:49			15:08:49	15:08:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
270	15:08:50	15:08:50	15:08:50	15:08:50	15:08:50	15:08:50			15:08:50	15:08:50	15:08:52	15:08:52	15:08:52	15:08:52	15:08:52	15:08:52			15:08:53	15:08:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
271	15:08:53	15:08:53	15:08:53	15:08:53	15:08:53	15:08:53			15:08:53	15:08:53	15:08:56	15:08:56	15:08:56	15:08:56	15:08:56	15:08:56			15:08:56	15:08:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
272	15:08:56	15:08:56	15:08:56	15:08:56	15:08:56	15:08:56			15:08:56	15:08:56	15:08:59	15:08:59	15:08:59	15:08:59	15:08:59	15:08:59			15:08:59	15:08:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
273	15:09:00	15:09:00	15:09:00	15:09:00	15:09:00	15:09:00			15:09:00	15:09:00	15:09:03	15:09:03	15:09:03	15:09:03	15:09:03	15:09:03			15:09:03	15:09:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
274	15:09:03	15:09:03	15:09:03	15:09:03	15:09:03	15:09:03			15:09:03	15:09:03	15:09:06	15:09:06	15:09:06	15:09:06	15:09:06	15:09:06			15:09:06	15:09:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
275	15:09:06	15:09:06	15:09:07	15:09:07	15:09:07	15:09:07			15:09:07	15:09:07	15:09:09	15:09:09	15:09:09	15:09:09	15:09:09	15:09:09			15:09:10	15:09:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
276	15:09:10	15:09:10	15:09:10	15:09:10	15:09:10	15:09:10			15:09:10	15:09:10	15:09:13	15:09:13	15:09:13	15:09:13	15:09:13	15:09:13			15:09:13	15:09:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
