Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
184	15:32:56	15:32:56	15:32:56	15:32:56	15:32:56	15:32:56			15:32:56	15:32:56	15:32:59	15:32:59	15:32:59	15:32:59	15:32:59	15:32:59			15:32:59	15:32:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
185	15:32:59	15:32:59	15:32:59	15:32:59	15:32:59	15:32:59			15:32:59	15:32:59	15:33:02	15:33:02	15:33:02	15:33:02	15:33:02	15:33:02			15:33:02	15:33:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
186	15:33:02	15:33:02	15:33:02	15:33:02	15:33:02	15:33:02			15:33:02	15:33:02	15:33:05	15:33:05	15:33:05	15:33:05	15:33:05	15:33:05			15:33:06	15:33:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
187	15:33:06	15:33:06	15:33:06	15:33:06	15:33:06	15:33:06			15:33:06	15:33:06	15:33:09	15:33:09	15:33:09	15:33:09	15:33:09	15:33:09			15:33:09	15:33:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
188	15:33:09	15:33:09	15:33:09	15:33:09	15:33:09	15:33:09			15:33:09	15:33:09	15:33:12	15:33:12	15:33:12	15:33:12	15:33:12	15:33:12			15:33:12	15:33:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
189	15:33:13	15:33:13	15:33:13	15:33:13	15:33:13	15:33:13			15:33:13	15:33:13	15:33:15	15:33:15	15:33:15	15:33:15	15:33:15	15:33:15			15:33:16	15:33:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
190	15:33:16	15:33:16	15:33:16	15:33:16	15:33:16	15:33:16			15:33:16	15:33:16	15:33:19	15:33:19	15:33:19	15:33:19	15:33:19	15:33:19			15:33:19	15:33:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
191	15:33:19	15:33:19	15:33:19	15:33:19	15:33:19	15:33:19			15:33:19	15:33:19	15:33:22	15:33:22	15:33:22	15:33:22	15:33:22	15:33:22			15:33:23	15:33:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
192	15:33:23	15:33:23	15:33:23	15:33:23	15:33:23	15:33:23			15:33:23	15:33:23	15:33:26	15:33:26	15:33:26	15:33:26	15:33:26	15:33:26			15:33:26	15:33:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
193	15:33:26	15:33:26	15:33:26	15:33:26	15:33:26	15:33:26			15:33:26	15:33:26	15:33:29	15:33:29	15:33:29	15:33:29	15:33:29	15:33:29			15:33:29	15:33:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
194	15:33:30	15:33:30	15:33:30	15:33:30	15:33:30	15:33:30			15:33:30	15:33:30	15:33:32	15:33:32	15:33:32	15:33:32	15:33:32	15:33:32			15:33:33	15:33:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
195	15:33:33	15:33:33	15:33:33	15:33:33	15:33:33	15:33:33			15:33:33	15:33:33	15:33:36	15:33:36	15:33:36	15:33:36	15:33:36	15:33:36			15:33:36	15:33:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
196	15:33:36	15:33:36	15:33:36	15:33:36	15:33:36	15:33:36			15:33:36	15:33:36	15:33:39	15:33:39	15:33:39	15:33:39	15:33:39	15:33:39			15:33:40	15:33:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
197	15:33:40	15:33:40	15:33:40	15:33:40	15:33:40	15:33:40			15:33:40	15:33:40	15:33:43	15:33:43	15:33:43	15:33:43	15:33:43	15:33:43			15:33:43	15:33:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
198	15:33:43	15:33:43	15:33:43	15:33:43	15:33:43	15:33:43			15:33:43	15:33:43	15:33:46	15:33:46	15:33:46	15:33:46	15:33:46	15:33:46			15:33:46	15:33:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
199	15:33:47	15:33:47	15:33:47	15:33:47	15:33:47	15:33:47			15:33:47	15:33:47	15:33:49	15:33:49	15:33:49	15:33:49	15:33:49	15:33:49			15:33:50	15:33:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
200	15:33:50	15:33:50	15:33:50	15:33:50	15:33:50	15:33:50	15:33:50	15:33:51	15:33:51	15:33:51	15:33:55	15:33:55	15:33:55	15:33:55	15:33:55	15:33:55	15:33:55	15:33:55	15:33:55	15:33:55		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
201	15:33:55	15:33:55	15:33:55	15:33:55	15:33:55	15:33:55			15:33:55	15:33:55	15:33:58	15:33:58	15:33:58	15:33:58	15:33:58	15:33:58			15:33:58	15:33:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
202	15:33:58	15:33:58	15:33:59	15:33:59	15:33:59	15:33:59			15:33:59	15:33:59	15:34:01	15:34:01	15:34:01	15:34:01	15:34:01	15:34:01			15:34:02	15:34:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
203	15:34:02	15:34:02	15:34:02	15:34:02	15:34:02	15:34:02			15:34:02	15:34:02	15:34:05	15:34:05	15:34:05	15:34:05	15:34:05	15:34:05			15:34:05	15:34:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
204	15:34:05	15:34:05	15:34:05	15:34:05	15:34:05	15:34:05			15:34:05	15:34:05	15:34:08	15:34:08	15:34:08	15:34:08	15:34:08	15:34:08			15:34:09	15:34:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
205	15:34:09	15:34:09	15:34:09	15:34:09	15:34:09	15:34:09			15:34:09	15:34:09	15:34:12	15:34:12	15:34:12	15:34:12	15:34:12	15:34:12			15:34:12	15:34:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
206	15:34:12	15:34:12	15:34:12	15:34:12	15:34:12	15:34:12			15:34:12	15:34:12	15:34:15	15:34:15	15:34:15	15:34:15	15:34:15	15:34:15			15:34:15	15:34:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
207	15:34:16	15:34:16	15:34:16	15:34:16	15:34:16	15:34:16			15:34:16	15:34:16	15:34:18	15:34:18	15:34:18	15:34:18	15:34:18	15:34:18			15:34:19	15:34:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
208	15:34:19	15:34:19	15:34:19	15:34:19	15:34:19	15:34:19			15:34:19	15:34:19	15:34:22	15:34:22	15:34:22	15:34:22	15:34:22	15:34:22			15:34:22	15:34:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
209	15:34:22	15:34:22	15:34:22	15:34:22	15:34:22	15:34:22			15:34:22	15:34:22	15:34:25	15:34:25	15:34:25	15:34:25	15:34:25	15:34:25			15:34:26	15:34:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
210	15:34:26	15:34:26	15:34:26	15:34:26	15:34:26	15:34:26			15:34:26	15:34:26	15:34:29	15:34:29	15:34:29	15:34:29	15:34:29	15:34:29			15:34:29	15:34:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
211	15:34:29	15:34:29	15:34:29	15:34:29	15:34:29	15:34:29			15:34:29	15:34:29	15:34:32	15:34:32	15:34:32	15:34:32	15:34:32	15:34:32			15:34:32	15:34:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
212	15:34:33	15:34:33	15:34:33	15:34:33	15:34:33	15:34:33			15:34:33	15:34:33	15:34:35	15:34:35	15:34:35	15:34:35	15:34:35	15:34:35			15:34:36	15:34:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
213	15:34:36	15:34:36	15:34:36	15:34:36	15:34:36	15:34:36			15:34:36	15:34:36	15:34:39	15:34:39	15:34:39	15:34:39	15:34:39	15:34:39			15:34:39	15:34:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
214	15:34:39	15:34:39	15:34:39	15:34:39	15:34:39	15:34:39			15:34:39	15:34:39	15:34:42	15:34:42	15:34:42	15:34:42	15:34:42	15:34:42			15:34:43	15:34:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
215	15:34:43	15:34:43	15:34:43	15:34:43	15:34:43	15:34:43			15:34:43	15:34:43	15:34:46	15:34:46	15:34:46	15:34:46	15:34:46	15:34:46			15:34:46	15:34:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
216	15:34:46	15:34:46	15:34:46	15:34:46	15:34:46	15:34:46			15:34:46	15:34:46	15:34:49	15:34:49	15:34:49	15:34:49	15:34:49	15:34:49			15:34:49	15:34:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
217	15:34:50	15:34:50	15:34:50	15:34:50	15:34:50	15:34:50			15:34:50	15:34:50	15:34:53	15:34:53	15:34:53	15:34:53	15:34:53	15:34:53			15:34:53	15:34:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
218	15:34:53	15:34:53	15:34:53	15:34:53	15:34:53	15:34:53			15:34:53	15:34:53	15:34:56	15:34:56	15:34:56	15:34:56	15:34:56	15:34:56			15:34:56	15:34:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
219	15:34:57	15:34:57	15:34:57	15:34:57	15:34:57	15:34:57			15:34:57	15:34:57	15:34:59	15:34:59	15:34:59	15:34:59	15:34:59	15:34:59			15:35:00	15:35:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
220	15:35:00	15:35:00	15:35:00	15:35:00	15:35:00	15:35:00			15:35:00	15:35:00	15:35:03	15:35:03	15:35:03	15:35:03	15:35:03	15:35:03			15:35:03	15:35:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
221	15:35:03	15:35:03	15:35:03	15:35:03	15:35:03	15:35:03			15:35:03	15:35:03	15:35:06	15:35:06	15:35:06	15:35:06	15:35:06	15:35:06			15:35:07	15:35:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
222	15:35:07	15:35:07	15:35:07	15:35:07	15:35:07	15:35:07			15:35:07	15:35:07	15:35:10	15:35:10	15:35:10	15:35:10	15:35:10	15:35:10			15:35:10	15:35:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
223	15:35:10	15:35:10	15:35:10	15:35:10	15:35:10	15:35:10			15:35:10	15:35:10	15:35:13	15:35:13	15:35:13	15:35:13	15:35:13	15:35:13			15:35:13	15:35:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
224	15:35:14	15:35:14	15:35:14	15:35:14	15:35:14	15:35:14			15:35:14	15:35:14	15:35:16	15:35:16	15:35:16	15:35:16	15:35:16	15:35:16			15:35:17	15:35:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
225	15:35:17	15:35:17	15:35:17	15:35:17	15:35:17	15:35:17			15:35:17	15:35:17	15:35:20	15:35:20	15:35:20	15:35:20	15:35:20	15:35:20			15:35:20	15:35:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
226	15:35:20	15:35:20	15:35:20	15:35:20	15:35:20	15:35:20			15:35:20	15:35:20	15:35:23	15:35:23	15:35:23	15:35:23	15:35:23	15:35:23			15:35:24	15:35:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
227	15:35:24	15:35:24	15:35:24	15:35:24	15:35:24	15:35:24			15:35:24	15:35:24	15:35:27	15:35:27	15:35:27	15:35:27	15:35:27	15:35:27			15:35:27	15:35:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
228	15:35:27	15:35:27	15:35:27	15:35:27	15:35:27	15:35:27			15:35:27	15:35:27	15:35:30	15:35:30	15:35:30	15:35:30	15:35:30	15:35:30			15:35:30	15:35:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
229	15:35:31	15:35:31	15:35:31	15:35:31	15:35:31	15:35:31			15:35:31	15:35:31	15:35:34	15:35:34	15:35:34	15:35:34	15:35:34	15:35:34			15:35:34	15:35:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
230	15:35:34	15:35:34	15:35:34	15:35:34	15:35:34	15:35:34			15:35:34	15:35:34	15:35:37	15:35:37	15:35:37	15:35:37	15:35:37	15:35:37			15:35:37	15:35:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
231	15:35:38	15:35:38	15:35:38	15:35:38	15:35:38	15:35:38			15:35:38	15:35:38	15:35:40	15:35:40	15:35:40	15:35:40	15:35:40	15:35:40			15:35:41	15:35:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
232	15:35:41	15:35:41	15:35:41	15:35:41	15:35:41	15:35:41			15:35:41	15:35:41	15:35:44	15:35:44	15:35:44	15:35:44	15:35:44	15:35:44			15:35:44	15:35:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
233	15:35:44	15:35:44	15:35:44	15:35:44	15:35:44	15:35:44			15:35:44	15:35:44	15:35:47	15:35:47	15:35:47	15:35:47	15:35:47	15:35:47			15:35:48	15:35:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
234	15:35:48	15:35:48	15:35:48	15:35:48	15:35:48	15:35:48			15:35:48	15:35:48	15:35:51	15:35:51	15:35:51	15:35:51	15:35:51	15:35:51			15:35:51	15:35:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
235	15:35:51	15:35:51	15:35:51	15:35:51	15:35:51	15:35:51			15:35:51	15:35:51	15:35:54	15:35:54	15:35:54	15:35:54	15:35:54	15:35:54			15:35:54	15:35:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
236	15:35:55	15:35:55	15:35:55	15:35:55	15:35:55	15:35:55			15:35:55	15:35:55	15:35:57	15:35:57	15:35:57	15:35:57	15:35:57	15:35:57			15:35:58	15:35:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
237	15:35:58	15:35:58	15:35:58	15:35:58	15:35:58	15:35:58			15:35:58	15:35:58	15:36:01	15:36:01	15:36:01	15:36:01	15:36:01	15:36:01			15:36:01	15:36:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
238	15:36:01	15:36:01	15:36:01	15:36:01	15:36:01	15:36:01			15:36:01	15:36:01	15:36:04	15:36:04	15:36:04	15:36:04	15:36:04	15:36:04			15:36:05	15:36:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
239	15:36:05	15:36:05	15:36:05	15:36:05	15:36:05	15:36:05			15:36:05	15:36:05	15:36:08	15:36:08	15:36:08	15:36:08	15:36:08	15:36:08			15:36:08	15:36:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
240	15:36:08	15:36:08	15:36:08	15:36:08	15:36:08	15:36:08			15:36:08	15:36:08	15:36:11	15:36:11	15:36:11	15:36:11	15:36:11	15:36:11			15:36:11	15:36:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
241	15:36:12	15:36:12	15:36:12	15:36:12	15:36:12	15:36:12			15:36:12	15:36:12	15:36:15	15:36:15	15:36:15	15:36:15	15:36:15	15:36:15			15:36:15	15:36:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
242	15:36:15	15:36:15	15:36:15	15:36:15	15:36:15	15:36:15			15:36:15	15:36:15	15:36:18	15:36:18	15:36:18	15:36:18	15:36:18	15:36:18			15:36:18	15:36:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
243	15:36:18	15:36:18	15:36:19	15:36:19	15:36:19	15:36:19			15:36:19	15:36:19	15:36:21	15:36:21	15:36:21	15:36:21	15:36:21	15:36:21			15:36:22	15:36:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
244	15:36:22	15:36:22	15:36:22	15:36:22	15:36:22	15:36:22			15:36:22	15:36:22	15:36:25	15:36:25	15:36:25	15:36:25	15:36:25	15:36:25			15:36:25	15:36:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
245	15:36:25	15:36:25	15:36:25	15:36:25	15:36:25	15:36:25			15:36:25	15:36:25	15:36:28	15:36:28	15:36:28	15:36:28	15:36:28	15:36:28			15:36:29	15:36:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
246	15:36:29	15:36:29	15:36:29	15:36:29	15:36:29	15:36:29			15:36:29	15:36:29	15:36:32	15:36:32	15:36:32	15:36:32	15:36:32	15:36:32			15:36:32	15:36:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
247	15:36:32	15:36:32	15:36:32	15:36:32	15:36:32	15:36:32			15:36:32	15:36:32	15:36:35	15:36:35	15:36:35	15:36:35	15:36:35	15:36:35			15:36:35	15:36:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
248	15:36:36	15:36:36	15:36:36	15:36:36	15:36:36	15:36:36			15:36:36	15:36:36	15:36:39	15:36:39	15:36:39	15:36:39	15:36:39	15:36:39			15:36:39	15:36:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
249	15:36:39	15:36:39	15:36:39	15:36:39	15:36:39	15:36:39			15:36:39	15:36:39	15:36:42	15:36:42	15:36:42	15:36:42	15:36:42	15:36:42			15:36:42	15:36:42		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
250	15:36:43	15:36:43	15:36:43	15:36:43	15:36:43	15:36:43	15:36:43	15:36:43	15:36:43	15:36:43	15:36:47	15:36:47	15:36:47	15:36:47	15:36:47	15:36:47	15:36:47	15:36:47	15:36:48	15:36:48		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:05
251	15:36:48	15:36:48	15:36:48	15:36:48	15:36:48	15:36:48			15:36:48	15:36:48	15:36:51	15:36:51	15:36:51	15:36:51	15:36:51	15:36:51			15:36:51	15:36:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
252	15:36:51	15:36:51	15:36:51	15:36:51	15:36:51	15:36:51			15:36:51	15:36:51	15:36:54	15:36:54	15:36:54	15:36:54	15:36:54	15:36:54			15:36:54	15:36:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
253	15:36:55	15:36:55	15:36:55	15:36:55	15:36:55	15:36:55			15:36:55	15:36:55	15:36:57	15:36:57	15:36:57	15:36:57	15:36:57	15:36:57			15:36:58	15:36:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
254	15:36:58	15:36:58	15:36:58	15:36:58	15:36:58	15:36:58			15:36:58	15:36:58	15:37:01	15:37:01	15:37:01	15:37:01	15:37:01	15:37:01			15:37:01	15:37:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
255	15:37:01	15:37:01	15:37:01	15:37:01	15:37:01	15:37:01			15:37:01	15:37:01	15:37:04	15:37:04	15:37:04	15:37:04	15:37:04	15:37:04			15:37:05	15:37:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
256	15:37:05	15:37:05	15:37:05	15:37:05	15:37:05	15:37:05			15:37:05	15:37:05	15:37:08	15:37:08	15:37:08	15:37:08	15:37:08	15:37:08			15:37:08	15:37:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
257	15:37:08	15:37:08	15:37:08	15:37:08	15:37:08	15:37:08			15:37:08	15:37:08	15:37:11	15:37:11	15:37:11	15:37:11	15:37:11	15:37:11			15:37:11	15:37:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
258	15:37:12	15:37:12	15:37:12	15:37:12	15:37:12	15:37:12			15:37:12	15:37:12	15:37:15	15:37:15	15:37:15	15:37:15	15:37:15	15:37:15			15:37:15	15:37:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
259	15:37:15	15:37:15	15:37:15	15:37:15	15:37:15	15:37:15			15:37:15	15:37:15	15:37:18	15:37:18	15:37:18	15:37:18	15:37:18	15:37:18			15:37:18	15:37:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
260	15:37:19	15:37:19	15:37:19	15:37:19	15:37:19	15:37:19			15:37:19	15:37:19	15:37:22	15:37:22	15:37:22	15:37:22	15:37:22	15:37:22			15:37:22	15:37:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
261	15:37:22	15:37:22	15:37:22	15:37:22	15:37:22	15:37:22			15:37:22	15:37:22	15:37:25	15:37:25	15:37:25	15:37:25	15:37:25	15:37:25			15:37:25	15:37:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
262	15:37:26	15:37:26	15:37:26	15:37:26	15:37:26	15:37:26			15:37:26	15:37:26	15:37:28	15:37:28	15:37:28	15:37:28	15:37:28	15:37:28			15:37:29	15:37:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
263	15:37:29	15:37:29	15:37:29	15:37:29	15:37:29	15:37:29			15:37:29	15:37:29	15:37:32	15:37:32	15:37:32	15:37:32	15:37:32	15:37:32			15:37:32	15:37:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
264	15:37:32	15:37:32	15:37:32	15:37:32	15:37:32	15:37:32			15:37:32	15:37:32	15:37:35	15:37:35	15:37:35	15:37:35	15:37:35	15:37:35			15:37:36	15:37:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
265	15:37:36	15:37:36	15:37:36	15:37:36	15:37:36	15:37:36			15:37:36	15:37:36	15:37:39	15:37:39	15:37:39	15:37:39	15:37:39	15:37:39			15:37:39	15:37:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
266	15:37:39	15:37:39	15:37:39	15:37:39	15:37:39	15:37:39			15:37:39	15:37:39	15:37:42	15:37:42	15:37:42	15:37:42	15:37:42	15:37:42			15:37:43	15:37:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
267	15:37:43	15:37:43	15:37:43	15:37:43	15:37:43	15:37:43			15:37:43	15:37:43	15:37:46	15:37:46	15:37:46	15:37:46	15:37:46	15:37:46			15:37:46	15:37:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
268	15:37:46	15:37:46	15:37:46	15:37:46	15:37:46	15:37:46			15:37:46	15:37:46	15:37:49	15:37:49	15:37:49	15:37:49	15:37:49	15:37:49			15:37:49	15:37:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
269	15:37:50	15:37:50	15:37:50	15:37:50	15:37:50	15:37:50			15:37:50	15:37:50	15:37:53	15:37:53	15:37:53	15:37:53	15:37:53	15:37:53			15:37:53	15:37:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
270	15:37:53	15:37:53	15:37:53	15:37:53	15:37:53	15:37:53			15:37:53	15:37:53	15:37:56	15:37:56	15:37:56	15:37:56	15:37:56	15:37:56			15:37:56	15:37:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
271	15:37:57	15:37:57	15:37:57	15:37:57	15:37:57	15:37:57			15:37:57	15:37:57	15:37:59	15:37:59	15:37:59	15:37:59	15:37:59	15:37:59			15:38:00	15:38:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
272	15:38:00	15:38:00	15:38:00	15:38:00	15:38:00	15:38:00			15:38:00	15:38:00	15:38:03	15:38:03	15:38:03	15:38:03	15:38:03	15:38:03			15:38:03	15:38:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
273	15:38:03	15:38:03	15:38:03	15:38:03	15:38:03	15:38:03			15:38:03	15:38:03	15:38:06	15:38:06	15:38:06	15:38:06	15:38:06	15:38:06			15:38:07	15:38:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
274	15:38:07	15:38:07	15:38:07	15:38:07	15:38:07	15:38:07			15:38:07	15:38:07	15:38:10	15:38:10	15:38:10	15:38:10	15:38:10	15:38:10			15:38:10	15:38:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
275	15:38:10	15:38:10	15:38:10	15:38:10	15:38:10	15:38:10			15:38:10	15:38:10	15:38:13	15:38:13	15:38:13	15:38:13	15:38:13	15:38:13			15:38:14	15:38:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
276	15:38:14	15:38:14	15:38:14	15:38:14	15:38:14	15:38:14			15:38:14	15:38:14	15:38:17	15:38:17	15:38:17	15:38:17	15:38:17	15:38:17			15:38:17	15:38:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
