Link Id	Count Station Id	Hour	MATSIM volumes	Count volumes	Relative Error	Normalized Relative Error	GEH
297951_0_r	revers_1180	11	0	52	-1	1	10.198
297951_0_r	revers_1180	12	0	32	-1	1	8
297951_0_r	revers_1180	13	0	8	-1	1	4
297951_0_r	revers_1180	14	0	20	-1	1	6.325
297951_0_r	revers_1180	15	2	8	-0.75	0.75	2.683
297951_0_r	revers_1180	16	0	28	-1	1	7.483
297951_0_r	revers_1180	17	0	20	-1	1	6.325
297951_0_r	revers_1180	18	1	92	-0.989	0.989	13.345
297951_0_r	revers_1180	19	0	116	-1	1	15.232
297951_0_r	revers_1180	20	0	84	-1	1	12.961
297951_0_r	revers_1180	21	0	72	-1	1	12
297951_0_r	revers_1180	22	0	64	-1	1	11.314
297951_0_r	revers_1180	23	0	40	-1	1	8.944
297951_0_r	revers_1180	24	0	12	-1	1	4.899
297971_0	1026	1	1	0	1000	1	1.414
297971_0	1026	2	0	0	0	0	�
297971_0	1026	3	0	0	0	0	�
