link	start-time	end-time	start-time(sec)	end-time(sec)	type	simulated	measured	standard-deviation	error	absolute-error	relative-error	relative-absolute-error
org.matsim.core.network.LinkImpl@3c386e5c[id=297941_0_r][from_id=295616][to_id=296240][length=66.92261411444204][freespeed=5.83333333333333][capacity=480.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	0.0	4.0	25.0	-4.0	4.0	-1.0	1.0
org.matsim.core.network.LinkImpl@3c386e5c[id=297941_0_r][from_id=295616][to_id=296240][length=66.92261411444204][freespeed=5.83333333333333][capacity=480.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	0.0	40.0	25.0	-40.0	40.0	-1.0	1.0
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	3.0	68.0	25.0	-65.0	65.0	-0.9558823529411765	0.9558823529411765
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	24.0	64.0	25.0	-40.0	40.0	-0.625	0.625
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	0.0	40.0	25.0	-40.0	40.0	-1.0	1.0
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	0.0	48.0	25.0	-48.0	48.0	-1.0	1.0
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	0.0	32.0	25.0	-32.0	32.0	-1.0	1.0
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	0.0	36.0	25.0	-36.0	36.0	-1.0	1.0
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	3.0	36.0	25.0	-33.0	33.0	-0.9166666666666666	0.9166666666666666
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	2.0	24.0	25.0	-22.0	22.0	-0.9166666666666666	0.9166666666666666
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	4.0	20.0	25.0	-16.0	16.0	-0.8	0.8
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	8.0	64.0	25.0	-56.0	56.0	-0.875	0.875
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	9.0	52.0	25.0	-43.0	43.0	-0.8269230769230769	0.8269230769230769
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	3.0	36.0	25.0	-33.0	33.0	-0.9166666666666666	0.9166666666666666
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	5.0	40.0	25.0	-35.0	35.0	-0.875	0.875
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	0.0	32.0	25.0	-32.0	32.0	-1.0	1.0
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	0.0	16.0	25.0	-16.0	16.0	-1.0	1.0
org.matsim.core.network.LinkImpl@6e3b5cc3[id=297951_0][from_id=296308][to_id=296332][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	8.0	25.0	-8.0	8.0	-1.0	1.0
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	76.0	44.0	25.0	32.0	32.0	0.7272727272727273	0.7272727272727273
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	114.0	72.0	25.0	42.0	42.0	0.5833333333333334	0.5833333333333334
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	152.0	64.0	25.0	88.0	88.0	1.375	1.375
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	0.0	52.0	25.0	-52.0	52.0	-1.0	1.0
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	0.0	32.0	25.0	-32.0	32.0	-1.0	1.0
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	0.0	8.0	25.0	-8.0	8.0	-1.0	1.0
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	0.0	20.0	25.0	-20.0	20.0	-1.0	1.0
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	17.0	8.0	25.0	9.0	9.0	1.125	1.125
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	0.0	28.0	25.0	-28.0	28.0	-1.0	1.0
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	0.0	20.0	25.0	-20.0	20.0	-1.0	1.0
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	9.0	92.0	25.0	-83.0	83.0	-0.9021739130434783	0.9021739130434783
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	4.0	116.0	25.0	-112.0	112.0	-0.9655172413793104	0.9655172413793104
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	1.0	84.0	25.0	-83.0	83.0	-0.9880952380952381	0.9880952380952381
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	0.0	72.0	25.0	-72.0	72.0	-1.0	1.0
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	0.0	64.0	25.0	-64.0	64.0	-1.0	1.0
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	0.0	40.0	25.0	-40.0	40.0	-1.0	1.0
org.matsim.core.network.LinkImpl@7bedcc23[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	12.0	25.0	-12.0	12.0	-1.0	1.0
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	1.0	0.0	25.0	1.0	1.0	Infinity	Infinity
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	29.0	0.0	25.0	29.0	29.0	Infinity	Infinity
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	293.0	280.0	25.0	13.0	13.0	0.04642857142857143	0.04642857142857143
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	511.0	472.0	25.0	39.0	39.0	0.0826271186440678	0.0826271186440678
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	474.0	444.0	25.0	30.0	30.0	0.06756756756756757	0.06756756756756757
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	283.0	352.0	25.0	-69.0	69.0	-0.19602272727272727	0.19602272727272727
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	268.0	428.0	25.0	-160.0	160.0	-0.37383177570093457	0.37383177570093457
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	233.0	576.0	25.0	-343.0	343.0	-0.5954861111111112	0.5954861111111112
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	339.0	508.0	25.0	-169.0	169.0	-0.33267716535433073	0.33267716535433073
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	385.0	408.0	25.0	-23.0	23.0	-0.056372549019607844	0.056372549019607844
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	300.0	344.0	25.0	-44.0	44.0	-0.12790697674418605	0.12790697674418605
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	267.0	384.0	25.0	-117.0	117.0	-0.3046875	0.3046875
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	537.0	580.0	25.0	-43.0	43.0	-0.07413793103448275	0.07413793103448275
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	501.0	688.0	26.229754097208	-187.0	187.0	-0.27180232558139533	0.27180232558139533
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	449.0	592.0	25.0	-143.0	143.0	-0.24155405405405406	0.24155405405405406
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	317.0	300.0	25.0	17.0	17.0	0.056666666666666664	0.056666666666666664
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	31.0	304.0	25.0	-273.0	273.0	-0.8980263157894737	0.8980263157894737
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	98.0	220.0	25.0	-122.0	122.0	-0.5545454545454546	0.5545454545454546
org.matsim.core.network.LinkImpl@73af1723[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	101.0	152.0	25.0	-51.0	51.0	-0.3355263157894737	0.3355263157894737
org.matsim.core.network.LinkImpl@c1acd84[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	1.0	0.0	25.0	1.0	1.0	Infinity	Infinity
org.matsim.core.network.LinkImpl@c1acd84[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@c1acd84[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@c1acd84[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@c1acd84[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@c1acd84[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@c1acd84[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	148.0	0.0	25.0	148.0	148.0	Infinity	Infinity
