Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
180	16:51:14	16:51:14	16:51:14	16:51:14	16:51:14	16:51:14			16:51:14	16:51:14	16:51:17	16:51:17	16:51:17	16:51:17	16:51:17	16:51:17			16:51:18	16:51:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
181	16:51:18	16:51:18	16:51:18	16:51:18	16:51:18	16:51:18			16:51:18	16:51:18	16:51:21	16:51:21	16:51:21	16:51:21	16:51:21	16:51:21			16:51:21	16:51:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
182	16:51:21	16:51:21	16:51:21	16:51:21	16:51:21	16:51:21			16:51:21	16:51:21	16:51:24	16:51:24	16:51:24	16:51:24	16:51:24	16:51:24			16:51:24	16:51:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
183	16:51:24	16:51:24	16:51:24	16:51:24	16:51:24	16:51:24			16:51:25	16:51:25	16:51:27	16:51:27	16:51:27	16:51:27	16:51:27	16:51:27			16:51:28	16:51:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
184	16:51:28	16:51:28	16:51:28	16:51:28	16:51:28	16:51:28			16:51:28	16:51:28	16:51:31	16:51:31	16:51:31	16:51:31	16:51:31	16:51:31			16:51:31	16:51:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
185	16:51:31	16:51:31	16:51:31	16:51:31	16:51:31	16:51:31			16:51:31	16:51:31	16:51:34	16:51:34	16:51:34	16:51:34	16:51:34	16:51:34			16:51:34	16:51:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
186	16:51:35	16:51:35	16:51:35	16:51:35	16:51:35	16:51:35			16:51:35	16:51:35	16:51:37	16:51:37	16:51:37	16:51:37	16:51:37	16:51:37			16:51:38	16:51:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
187	16:51:38	16:51:38	16:51:38	16:51:38	16:51:38	16:51:38			16:51:38	16:51:38	16:51:41	16:51:41	16:51:41	16:51:41	16:51:41	16:51:41			16:51:41	16:51:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
188	16:51:41	16:51:41	16:51:41	16:51:41	16:51:41	16:51:41			16:51:41	16:51:41	16:51:44	16:51:44	16:51:44	16:51:44	16:51:44	16:51:44			16:51:44	16:51:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
189	16:51:45	16:51:45	16:51:45	16:51:45	16:51:45	16:51:45			16:51:45	16:51:45	16:51:47	16:51:47	16:51:47	16:51:47	16:51:47	16:51:47			16:51:48	16:51:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
190	16:51:48	16:51:48	16:51:48	16:51:48	16:51:48	16:51:48			16:51:48	16:51:48	16:51:51	16:51:51	16:51:51	16:51:51	16:51:51	16:51:51			16:51:51	16:51:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
191	16:51:51	16:51:51	16:51:51	16:51:51	16:51:51	16:51:51			16:51:51	16:51:51	16:51:54	16:51:54	16:51:54	16:51:54	16:51:54	16:51:54			16:51:55	16:51:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
192	16:51:55	16:51:55	16:51:55	16:51:55	16:51:55	16:51:55			16:51:55	16:51:55	16:51:58	16:51:58	16:51:58	16:51:58	16:51:58	16:51:58			16:51:58	16:51:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
193	16:51:58	16:51:58	16:51:58	16:51:58	16:51:58	16:51:58			16:51:58	16:51:58	16:52:01	16:52:01	16:52:01	16:52:01	16:52:01	16:52:01			16:52:01	16:52:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
194	16:52:01	16:52:01	16:52:01	16:52:01	16:52:01	16:52:01			16:52:01	16:52:01	16:52:04	16:52:04	16:52:04	16:52:04	16:52:04	16:52:04			16:52:05	16:52:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
195	16:52:05	16:52:05	16:52:05	16:52:05	16:52:05	16:52:05			16:52:05	16:52:05	16:52:08	16:52:08	16:52:08	16:52:08	16:52:08	16:52:08			16:52:08	16:52:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
196	16:52:08	16:52:08	16:52:08	16:52:08	16:52:08	16:52:08			16:52:08	16:52:08	16:52:11	16:52:11	16:52:11	16:52:11	16:52:11	16:52:11			16:52:11	16:52:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
197	16:52:11	16:52:11	16:52:11	16:52:11	16:52:11	16:52:11			16:52:11	16:52:11	16:52:14	16:52:14	16:52:14	16:52:14	16:52:14	16:52:14			16:52:15	16:52:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
198	16:52:15	16:52:15	16:52:15	16:52:15	16:52:15	16:52:15			16:52:15	16:52:15	16:52:18	16:52:18	16:52:18	16:52:18	16:52:18	16:52:18			16:52:18	16:52:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
199	16:52:18	16:52:18	16:52:18	16:52:18	16:52:18	16:52:18			16:52:18	16:52:18	16:52:21	16:52:21	16:52:21	16:52:21	16:52:21	16:52:21			16:52:21	16:52:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
200	16:52:21	16:52:21	16:52:21	16:52:21	16:52:21	16:52:21	16:52:21	16:52:22	16:52:22	16:52:22	16:52:26	16:52:26	16:52:26	16:52:26	16:52:26	16:52:26	16:52:26	16:52:26	16:52:26	16:52:26		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
201	16:52:26	16:52:26	16:52:26	16:52:26	16:52:26	16:52:26			16:52:26	16:52:26	16:52:29	16:52:29	16:52:29	16:52:29	16:52:29	16:52:29			16:52:29	16:52:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
202	16:52:30	16:52:30	16:52:30	16:52:30	16:52:30	16:52:30			16:52:30	16:52:30	16:52:32	16:52:32	16:52:32	16:52:32	16:52:32	16:52:32			16:52:33	16:52:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
203	16:52:33	16:52:33	16:52:33	16:52:33	16:52:33	16:52:33			16:52:33	16:52:33	16:52:36	16:52:36	16:52:36	16:52:36	16:52:36	16:52:36			16:52:36	16:52:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
204	16:52:36	16:52:36	16:52:36	16:52:36	16:52:36	16:52:36			16:52:36	16:52:36	16:52:39	16:52:39	16:52:39	16:52:39	16:52:39	16:52:39			16:52:40	16:52:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
205	16:52:40	16:52:40	16:52:40	16:52:40	16:52:40	16:52:40			16:52:40	16:52:40	16:52:43	16:52:43	16:52:43	16:52:43	16:52:43	16:52:43			16:52:43	16:52:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
206	16:52:43	16:52:43	16:52:43	16:52:43	16:52:43	16:52:43			16:52:43	16:52:43	16:52:46	16:52:46	16:52:46	16:52:46	16:52:46	16:52:46			16:52:46	16:52:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
207	16:52:46	16:52:46	16:52:46	16:52:46	16:52:46	16:52:46			16:52:46	16:52:46	16:52:49	16:52:49	16:52:49	16:52:49	16:52:49	16:52:49			16:52:50	16:52:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
208	16:52:50	16:52:50	16:52:50	16:52:50	16:52:50	16:52:50			16:52:50	16:52:50	16:52:53	16:52:53	16:52:53	16:52:53	16:52:53	16:52:53			16:52:53	16:52:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
209	16:52:53	16:52:53	16:52:53	16:52:53	16:52:53	16:52:53			16:52:53	16:52:53	16:52:56	16:52:56	16:52:56	16:52:56	16:52:56	16:52:56			16:52:56	16:52:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
210	16:52:56	16:52:56	16:52:56	16:52:56	16:52:56	16:52:56			16:52:56	16:52:56	16:52:59	16:52:59	16:52:59	16:52:59	16:52:59	16:52:59			16:53:00	16:53:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
211	16:53:00	16:53:00	16:53:00	16:53:00	16:53:00	16:53:00			16:53:00	16:53:00	16:53:03	16:53:03	16:53:03	16:53:03	16:53:03	16:53:03			16:53:03	16:53:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
212	16:53:03	16:53:03	16:53:03	16:53:03	16:53:03	16:53:03			16:53:03	16:53:03	16:53:06	16:53:06	16:53:06	16:53:06	16:53:06	16:53:06			16:53:06	16:53:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
213	16:53:06	16:53:06	16:53:06	16:53:06	16:53:06	16:53:06			16:53:06	16:53:06	16:53:09	16:53:09	16:53:09	16:53:09	16:53:09	16:53:09			16:53:10	16:53:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
214	16:53:10	16:53:10	16:53:10	16:53:10	16:53:10	16:53:10			16:53:10	16:53:10	16:53:13	16:53:13	16:53:13	16:53:13	16:53:13	16:53:13			16:53:13	16:53:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
215	16:53:13	16:53:13	16:53:13	16:53:13	16:53:13	16:53:13			16:53:13	16:53:13	16:53:16	16:53:16	16:53:16	16:53:16	16:53:16	16:53:16			16:53:16	16:53:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
216	16:53:17	16:53:17	16:53:17	16:53:17	16:53:17	16:53:17			16:53:17	16:53:17	16:53:19	16:53:19	16:53:19	16:53:19	16:53:19	16:53:19			16:53:20	16:53:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
217	16:53:20	16:53:20	16:53:20	16:53:20	16:53:20	16:53:20			16:53:20	16:53:20	16:53:23	16:53:23	16:53:23	16:53:23	16:53:23	16:53:23			16:53:23	16:53:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
218	16:53:23	16:53:23	16:53:23	16:53:23	16:53:23	16:53:23			16:53:23	16:53:23	16:53:26	16:53:26	16:53:26	16:53:26	16:53:26	16:53:26			16:53:26	16:53:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
219	16:53:27	16:53:27	16:53:27	16:53:27	16:53:27	16:53:27			16:53:27	16:53:27	16:53:29	16:53:29	16:53:29	16:53:29	16:53:29	16:53:29			16:53:30	16:53:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
220	16:53:30	16:53:30	16:53:30	16:53:30	16:53:30	16:53:30			16:53:30	16:53:30	16:53:33	16:53:33	16:53:33	16:53:33	16:53:33	16:53:33			16:53:33	16:53:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
221	16:53:33	16:53:33	16:53:33	16:53:33	16:53:33	16:53:33			16:53:33	16:53:33	16:53:36	16:53:36	16:53:36	16:53:36	16:53:36	16:53:36			16:53:37	16:53:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
222	16:53:37	16:53:37	16:53:37	16:53:37	16:53:37	16:53:37			16:53:37	16:53:37	16:53:39	16:53:39	16:53:39	16:53:39	16:53:40	16:53:40			16:53:40	16:53:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
223	16:53:40	16:53:40	16:53:40	16:53:40	16:53:40	16:53:40			16:53:40	16:53:40	16:53:43	16:53:43	16:53:43	16:53:43	16:53:43	16:53:43			16:53:43	16:53:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
224	16:53:43	16:53:43	16:53:43	16:53:43	16:53:43	16:53:43			16:53:43	16:53:43	16:53:46	16:53:46	16:53:46	16:53:46	16:53:46	16:53:46			16:53:47	16:53:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
225	16:53:47	16:53:47	16:53:47	16:53:47	16:53:47	16:53:47			16:53:47	16:53:47	16:53:49	16:53:49	16:53:49	16:53:49	16:53:50	16:53:50			16:53:50	16:53:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
226	16:53:50	16:53:50	16:53:50	16:53:50	16:53:50	16:53:50			16:53:50	16:53:50	16:53:53	16:53:53	16:53:53	16:53:53	16:53:53	16:53:53			16:53:53	16:53:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
227	16:53:53	16:53:53	16:53:53	16:53:53	16:53:53	16:53:53			16:53:53	16:53:53	16:53:56	16:53:56	16:53:56	16:53:56	16:53:56	16:53:56			16:53:56	16:53:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
228	16:53:57	16:53:57	16:53:57	16:53:57	16:53:57	16:53:57			16:53:57	16:53:57	16:54:00	16:54:00	16:54:00	16:54:00	16:54:00	16:54:00			16:54:00	16:54:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
229	16:54:00	16:54:00	16:54:00	16:54:00	16:54:00	16:54:00			16:54:00	16:54:00	16:54:03	16:54:03	16:54:03	16:54:03	16:54:03	16:54:03			16:54:03	16:54:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
230	16:54:03	16:54:03	16:54:03	16:54:03	16:54:03	16:54:03			16:54:03	16:54:03	16:54:06	16:54:06	16:54:06	16:54:06	16:54:06	16:54:06			16:54:07	16:54:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
231	16:54:07	16:54:07	16:54:07	16:54:07	16:54:07	16:54:07			16:54:07	16:54:07	16:54:10	16:54:10	16:54:10	16:54:10	16:54:10	16:54:10			16:54:10	16:54:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
232	16:54:10	16:54:10	16:54:10	16:54:10	16:54:10	16:54:10			16:54:10	16:54:10	16:54:13	16:54:13	16:54:13	16:54:13	16:54:13	16:54:13			16:54:13	16:54:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
233	16:54:14	16:54:14	16:54:14	16:54:14	16:54:14	16:54:14			16:54:14	16:54:14	16:54:16	16:54:16	16:54:16	16:54:16	16:54:16	16:54:16			16:54:17	16:54:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
234	16:54:17	16:54:17	16:54:17	16:54:17	16:54:17	16:54:17			16:54:17	16:54:17	16:54:20	16:54:20	16:54:20	16:54:20	16:54:20	16:54:20			16:54:20	16:54:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
235	16:54:20	16:54:20	16:54:20	16:54:20	16:54:20	16:54:20			16:54:20	16:54:20	16:54:23	16:54:23	16:54:23	16:54:23	16:54:23	16:54:23			16:54:23	16:54:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
236	16:54:24	16:54:24	16:54:24	16:54:24	16:54:24	16:54:24			16:54:24	16:54:24	16:54:26	16:54:26	16:54:26	16:54:26	16:54:26	16:54:26			16:54:27	16:54:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
237	16:54:27	16:54:27	16:54:27	16:54:27	16:54:27	16:54:27			16:54:27	16:54:27	16:54:30	16:54:30	16:54:30	16:54:30	16:54:30	16:54:30			16:54:30	16:54:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
238	16:54:30	16:54:30	16:54:30	16:54:30	16:54:30	16:54:30			16:54:30	16:54:30	16:54:33	16:54:33	16:54:33	16:54:33	16:54:33	16:54:33			16:54:33	16:54:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
239	16:54:34	16:54:34	16:54:34	16:54:34	16:54:34	16:54:34			16:54:34	16:54:34	16:54:37	16:54:37	16:54:37	16:54:37	16:54:37	16:54:37			16:54:37	16:54:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
240	16:54:37	16:54:37	16:54:37	16:54:37	16:54:37	16:54:37			16:54:37	16:54:37	16:54:40	16:54:40	16:54:40	16:54:40	16:54:40	16:54:40			16:54:40	16:54:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
241	16:54:41	16:54:41	16:54:41	16:54:41	16:54:41	16:54:41			16:54:41	16:54:41	16:54:43	16:54:43	16:54:43	16:54:43	16:54:43	16:54:43			16:54:44	16:54:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
242	16:54:44	16:54:44	16:54:44	16:54:44	16:54:44	16:54:44			16:54:44	16:54:44	16:54:47	16:54:47	16:54:47	16:54:47	16:54:47	16:54:47			16:54:47	16:54:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
243	16:54:47	16:54:47	16:54:47	16:54:47	16:54:47	16:54:47			16:54:47	16:54:47	16:54:50	16:54:50	16:54:50	16:54:50	16:54:50	16:54:50			16:54:50	16:54:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
244	16:54:51	16:54:51	16:54:51	16:54:51	16:54:51	16:54:51			16:54:51	16:54:51	16:54:53	16:54:53	16:54:54	16:54:54	16:54:54	16:54:54			16:54:54	16:54:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
245	16:54:54	16:54:54	16:54:54	16:54:54	16:54:54	16:54:54			16:54:54	16:54:54	16:54:57	16:54:57	16:54:57	16:54:57	16:54:57	16:54:57			16:54:57	16:54:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
246	16:54:57	16:54:57	16:54:57	16:54:57	16:54:57	16:54:57			16:54:57	16:54:57	16:55:00	16:55:00	16:55:00	16:55:00	16:55:00	16:55:00			16:55:01	16:55:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
247	16:55:01	16:55:01	16:55:01	16:55:01	16:55:01	16:55:01			16:55:01	16:55:01	16:55:04	16:55:04	16:55:04	16:55:04	16:55:04	16:55:04			16:55:04	16:55:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
248	16:55:04	16:55:04	16:55:04	16:55:04	16:55:04	16:55:04			16:55:04	16:55:04	16:55:07	16:55:07	16:55:07	16:55:07	16:55:07	16:55:07			16:55:07	16:55:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
249	16:55:07	16:55:07	16:55:07	16:55:07	16:55:07	16:55:07			16:55:07	16:55:07	16:55:10	16:55:10	16:55:10	16:55:10	16:55:10	16:55:10			16:55:11	16:55:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
250	16:55:11	16:55:11	16:55:11	16:55:11	16:55:11	16:55:11	16:55:11	16:55:12	16:55:12	16:55:12	16:55:15	16:55:15	16:55:15	16:55:15	16:55:15	16:55:15	16:55:15	16:55:15	16:55:16	16:55:16		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
251	16:55:16	16:55:16	16:55:16	16:55:16	16:55:16	16:55:16			16:55:16	16:55:16	16:55:19	16:55:19	16:55:19	16:55:19	16:55:19	16:55:19			16:55:19	16:55:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
252	16:55:19	16:55:19	16:55:19	16:55:19	16:55:19	16:55:19			16:55:19	16:55:19	16:55:22	16:55:22	16:55:22	16:55:22	16:55:22	16:55:22			16:55:22	16:55:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
253	16:55:23	16:55:23	16:55:23	16:55:23	16:55:23	16:55:23			16:55:23	16:55:23	16:55:25	16:55:25	16:55:25	16:55:25	16:55:25	16:55:25			16:55:26	16:55:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
254	16:55:26	16:55:26	16:55:26	16:55:26	16:55:26	16:55:26			16:55:26	16:55:26	16:55:29	16:55:29	16:55:29	16:55:29	16:55:29	16:55:29			16:55:29	16:55:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
255	16:55:29	16:55:29	16:55:29	16:55:29	16:55:29	16:55:29			16:55:29	16:55:29	16:55:32	16:55:32	16:55:32	16:55:32	16:55:32	16:55:32			16:55:33	16:55:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
256	16:55:33	16:55:33	16:55:33	16:55:33	16:55:33	16:55:33			16:55:33	16:55:33	16:55:36	16:55:36	16:55:36	16:55:36	16:55:36	16:55:36			16:55:36	16:55:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
257	16:55:36	16:55:36	16:55:36	16:55:36	16:55:36	16:55:36			16:55:36	16:55:36	16:55:39	16:55:39	16:55:39	16:55:39	16:55:39	16:55:39			16:55:39	16:55:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
258	16:55:40	16:55:40	16:55:40	16:55:40	16:55:40	16:55:40			16:55:40	16:55:40	16:55:42	16:55:42	16:55:42	16:55:42	16:55:42	16:55:42			16:55:43	16:55:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
259	16:55:43	16:55:43	16:55:43	16:55:43	16:55:43	16:55:43			16:55:43	16:55:43	16:55:46	16:55:46	16:55:46	16:55:46	16:55:46	16:55:46			16:55:46	16:55:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
260	16:55:46	16:55:46	16:55:46	16:55:46	16:55:46	16:55:46			16:55:46	16:55:46	16:55:49	16:55:49	16:55:49	16:55:49	16:55:49	16:55:49			16:55:49	16:55:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
261	16:55:50	16:55:50	16:55:50	16:55:50	16:55:50	16:55:50			16:55:50	16:55:50	16:55:53	16:55:53	16:55:53	16:55:53	16:55:53	16:55:53			16:55:53	16:55:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
262	16:55:53	16:55:53	16:55:53	16:55:53	16:55:53	16:55:53			16:55:53	16:55:53	16:55:56	16:55:56	16:55:56	16:55:56	16:55:56	16:55:56			16:55:56	16:55:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
263	16:55:57	16:55:57	16:55:57	16:55:57	16:55:57	16:55:57			16:55:57	16:55:57	16:55:59	16:55:59	16:55:59	16:55:59	16:55:59	16:55:59			16:56:00	16:56:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
264	16:56:00	16:56:00	16:56:00	16:56:00	16:56:00	16:56:00			16:56:00	16:56:00	16:56:03	16:56:03	16:56:03	16:56:03	16:56:03	16:56:03			16:56:03	16:56:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
265	16:56:03	16:56:03	16:56:03	16:56:03	16:56:03	16:56:03			16:56:03	16:56:03	16:56:06	16:56:06	16:56:06	16:56:06	16:56:06	16:56:06			16:56:06	16:56:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
266	16:56:07	16:56:07	16:56:07	16:56:07	16:56:07	16:56:07			16:56:07	16:56:07	16:56:09	16:56:09	16:56:09	16:56:09	16:56:10	16:56:10			16:56:10	16:56:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
267	16:56:10	16:56:10	16:56:10	16:56:10	16:56:10	16:56:10			16:56:10	16:56:10	16:56:13	16:56:13	16:56:13	16:56:13	16:56:13	16:56:13			16:56:13	16:56:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
268	16:56:13	16:56:13	16:56:13	16:56:13	16:56:13	16:56:13			16:56:13	16:56:13	16:56:16	16:56:16	16:56:16	16:56:16	16:56:16	16:56:16			16:56:17	16:56:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
269	16:56:17	16:56:17	16:56:17	16:56:17	16:56:17	16:56:17			16:56:17	16:56:17	16:56:20	16:56:20	16:56:20	16:56:20	16:56:20	16:56:20			16:56:20	16:56:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
270	16:56:20	16:56:20	16:56:20	16:56:20	16:56:20	16:56:20			16:56:20	16:56:20	16:56:23	16:56:23	16:56:23	16:56:23	16:56:23	16:56:23			16:56:23	16:56:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
271	16:56:24	16:56:24	16:56:24	16:56:24	16:56:24	16:56:24			16:56:24	16:56:24	16:56:27	16:56:27	16:56:27	16:56:27	16:56:27	16:56:27			16:56:27	16:56:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
272	16:56:27	16:56:27	16:56:27	16:56:27	16:56:27	16:56:27			16:56:27	16:56:27	16:56:30	16:56:30	16:56:30	16:56:30	16:56:30	16:56:30			16:56:30	16:56:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
