Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
179	16:02:03	16:02:03	16:02:03	16:02:03	16:02:03	16:02:03			16:02:03	16:02:03	16:02:06	16:02:06	16:02:06	16:02:06	16:02:06	16:02:06			16:02:06	16:02:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
180	16:02:06	16:02:06	16:02:06	16:02:06	16:02:06	16:02:06			16:02:06	16:02:06	16:02:09	16:02:09	16:02:09	16:02:09	16:02:09	16:02:09			16:02:09	16:02:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
181	16:02:10	16:02:10	16:02:10	16:02:10	16:02:10	16:02:10			16:02:10	16:02:10	16:02:13	16:02:13	16:02:13	16:02:13	16:02:13	16:02:13			16:02:13	16:02:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
182	16:02:13	16:02:13	16:02:13	16:02:13	16:02:13	16:02:13			16:02:13	16:02:13	16:02:16	16:02:16	16:02:16	16:02:16	16:02:16	16:02:16			16:02:16	16:02:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
183	16:02:16	16:02:16	16:02:16	16:02:16	16:02:16	16:02:16			16:02:16	16:02:16	16:02:19	16:02:19	16:02:19	16:02:19	16:02:19	16:02:19			16:02:20	16:02:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
184	16:02:20	16:02:20	16:02:20	16:02:20	16:02:20	16:02:20			16:02:20	16:02:20	16:02:23	16:02:23	16:02:23	16:02:23	16:02:23	16:02:23			16:02:23	16:02:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
185	16:02:23	16:02:23	16:02:23	16:02:23	16:02:23	16:02:23			16:02:23	16:02:23	16:02:26	16:02:26	16:02:26	16:02:26	16:02:26	16:02:26			16:02:27	16:02:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
186	16:02:27	16:02:27	16:02:27	16:02:27	16:02:27	16:02:27			16:02:27	16:02:27	16:02:30	16:02:30	16:02:30	16:02:30	16:02:30	16:02:30			16:02:30	16:02:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
187	16:02:30	16:02:30	16:02:30	16:02:30	16:02:30	16:02:30			16:02:30	16:02:30	16:02:33	16:02:33	16:02:33	16:02:33	16:02:33	16:02:33			16:02:34	16:02:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
188	16:02:34	16:02:34	16:02:34	16:02:34	16:02:34	16:02:34			16:02:34	16:02:34	16:02:37	16:02:37	16:02:37	16:02:37	16:02:37	16:02:37			16:02:37	16:02:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
189	16:02:37	16:02:37	16:02:37	16:02:37	16:02:37	16:02:37			16:02:37	16:02:37	16:02:40	16:02:40	16:02:40	16:02:40	16:02:40	16:02:40			16:02:40	16:02:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
190	16:02:41	16:02:41	16:02:41	16:02:41	16:02:41	16:02:41			16:02:41	16:02:41	16:02:43	16:02:43	16:02:43	16:02:43	16:02:43	16:02:43			16:02:44	16:02:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
191	16:02:44	16:02:44	16:02:44	16:02:44	16:02:44	16:02:44			16:02:44	16:02:44	16:02:47	16:02:47	16:02:47	16:02:47	16:02:47	16:02:47			16:02:47	16:02:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
192	16:02:47	16:02:47	16:02:47	16:02:47	16:02:47	16:02:47			16:02:47	16:02:47	16:02:50	16:02:50	16:02:50	16:02:50	16:02:50	16:02:50			16:02:51	16:02:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
193	16:02:51	16:02:51	16:02:51	16:02:51	16:02:51	16:02:51			16:02:51	16:02:51	16:02:54	16:02:54	16:02:54	16:02:54	16:02:54	16:02:54			16:02:54	16:02:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
194	16:02:54	16:02:54	16:02:54	16:02:54	16:02:54	16:02:54			16:02:54	16:02:54	16:02:57	16:02:57	16:02:57	16:02:57	16:02:57	16:02:57			16:02:57	16:02:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
195	16:02:58	16:02:58	16:02:58	16:02:58	16:02:58	16:02:58			16:02:58	16:02:58	16:03:00	16:03:00	16:03:00	16:03:00	16:03:01	16:03:01			16:03:01	16:03:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
196	16:03:01	16:03:01	16:03:01	16:03:01	16:03:01	16:03:01			16:03:01	16:03:01	16:03:04	16:03:04	16:03:04	16:03:04	16:03:04	16:03:04			16:03:04	16:03:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
197	16:03:04	16:03:04	16:03:04	16:03:04	16:03:04	16:03:04			16:03:04	16:03:04	16:03:07	16:03:07	16:03:07	16:03:07	16:03:07	16:03:07			16:03:08	16:03:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
198	16:03:08	16:03:08	16:03:08	16:03:08	16:03:08	16:03:08			16:03:08	16:03:08	16:03:11	16:03:11	16:03:11	16:03:11	16:03:11	16:03:11			16:03:11	16:03:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
199	16:03:11	16:03:11	16:03:11	16:03:11	16:03:11	16:03:11			16:03:11	16:03:11	16:03:14	16:03:14	16:03:14	16:03:14	16:03:14	16:03:14			16:03:15	16:03:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
200	16:03:15	16:03:15	16:03:15	16:03:15	16:03:15	16:03:15	16:03:15	16:03:16	16:03:16	16:03:16	16:03:19	16:03:19	16:03:19	16:03:19	16:03:20	16:03:20	16:03:20	16:03:20	16:03:20	16:03:20		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:05
201	16:03:20	16:03:20	16:03:20	16:03:20	16:03:20	16:03:20			16:03:20	16:03:20	16:03:23	16:03:23	16:03:23	16:03:23	16:03:23	16:03:23			16:03:23	16:03:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
202	16:03:23	16:03:23	16:03:23	16:03:23	16:03:23	16:03:23			16:03:24	16:03:24	16:03:26	16:03:26	16:03:26	16:03:26	16:03:26	16:03:26			16:03:27	16:03:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
203	16:03:27	16:03:27	16:03:27	16:03:27	16:03:27	16:03:27			16:03:27	16:03:27	16:03:30	16:03:30	16:03:30	16:03:30	16:03:30	16:03:30			16:03:30	16:03:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
204	16:03:30	16:03:30	16:03:30	16:03:30	16:03:30	16:03:30			16:03:30	16:03:30	16:03:33	16:03:33	16:03:33	16:03:33	16:03:33	16:03:33			16:03:34	16:03:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
205	16:03:34	16:03:34	16:03:34	16:03:34	16:03:34	16:03:34			16:03:34	16:03:34	16:03:37	16:03:37	16:03:37	16:03:37	16:03:37	16:03:37			16:03:37	16:03:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
206	16:03:37	16:03:37	16:03:37	16:03:37	16:03:37	16:03:37			16:03:37	16:03:37	16:03:40	16:03:40	16:03:40	16:03:40	16:03:40	16:03:40			16:03:40	16:03:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
207	16:03:41	16:03:41	16:03:41	16:03:41	16:03:41	16:03:41			16:03:41	16:03:41	16:03:44	16:03:44	16:03:44	16:03:44	16:03:44	16:03:44			16:03:44	16:03:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
208	16:03:44	16:03:44	16:03:44	16:03:44	16:03:44	16:03:44			16:03:44	16:03:44	16:03:47	16:03:47	16:03:47	16:03:47	16:03:47	16:03:47			16:03:47	16:03:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
209	16:03:48	16:03:48	16:03:48	16:03:48	16:03:48	16:03:48			16:03:48	16:03:48	16:03:51	16:03:51	16:03:51	16:03:51	16:03:51	16:03:51			16:03:51	16:03:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
210	16:03:51	16:03:51	16:03:51	16:03:51	16:03:51	16:03:51			16:03:51	16:03:51	16:03:54	16:03:54	16:03:54	16:03:54	16:03:54	16:03:54			16:03:54	16:03:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
211	16:03:54	16:03:54	16:03:55	16:03:55	16:03:55	16:03:55			16:03:55	16:03:55	16:03:57	16:03:57	16:03:57	16:03:57	16:03:57	16:03:57			16:03:58	16:03:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
212	16:03:58	16:03:58	16:03:58	16:03:58	16:03:58	16:03:58			16:03:58	16:03:58	16:04:01	16:04:01	16:04:01	16:04:01	16:04:01	16:04:01			16:04:01	16:04:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
213	16:04:01	16:04:01	16:04:01	16:04:01	16:04:01	16:04:01			16:04:01	16:04:01	16:04:04	16:04:04	16:04:04	16:04:04	16:04:04	16:04:04			16:04:05	16:04:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
214	16:04:05	16:04:05	16:04:05	16:04:05	16:04:05	16:04:05			16:04:05	16:04:05	16:04:08	16:04:08	16:04:08	16:04:08	16:04:08	16:04:08			16:04:08	16:04:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
215	16:04:08	16:04:08	16:04:08	16:04:08	16:04:08	16:04:08			16:04:08	16:04:08	16:04:11	16:04:11	16:04:11	16:04:11	16:04:11	16:04:11			16:04:11	16:04:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
216	16:04:12	16:04:12	16:04:12	16:04:12	16:04:12	16:04:12			16:04:12	16:04:12	16:04:14	16:04:14	16:04:14	16:04:14	16:04:14	16:04:14			16:04:15	16:04:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
217	16:04:15	16:04:15	16:04:15	16:04:15	16:04:15	16:04:15			16:04:15	16:04:15	16:04:18	16:04:18	16:04:18	16:04:18	16:04:18	16:04:18			16:04:18	16:04:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
218	16:04:18	16:04:18	16:04:18	16:04:18	16:04:18	16:04:18			16:04:18	16:04:18	16:04:21	16:04:21	16:04:21	16:04:21	16:04:21	16:04:21			16:04:22	16:04:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
219	16:04:22	16:04:22	16:04:22	16:04:22	16:04:22	16:04:22			16:04:22	16:04:22	16:04:25	16:04:25	16:04:25	16:04:25	16:04:25	16:04:25			16:04:25	16:04:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
220	16:04:25	16:04:25	16:04:25	16:04:25	16:04:25	16:04:25			16:04:25	16:04:25	16:04:28	16:04:28	16:04:28	16:04:28	16:04:28	16:04:28			16:04:29	16:04:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
221	16:04:29	16:04:29	16:04:29	16:04:29	16:04:29	16:04:29			16:04:29	16:04:29	16:04:32	16:04:32	16:04:32	16:04:32	16:04:32	16:04:32			16:04:32	16:04:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
222	16:04:32	16:04:32	16:04:32	16:04:32	16:04:32	16:04:32			16:04:32	16:04:32	16:04:35	16:04:35	16:04:35	16:04:35	16:04:35	16:04:35			16:04:35	16:04:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
223	16:04:36	16:04:36	16:04:36	16:04:36	16:04:36	16:04:36			16:04:36	16:04:36	16:04:39	16:04:39	16:04:39	16:04:39	16:04:39	16:04:39			16:04:39	16:04:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
224	16:04:39	16:04:39	16:04:39	16:04:39	16:04:39	16:04:39			16:04:39	16:04:39	16:04:42	16:04:42	16:04:42	16:04:42	16:04:42	16:04:42			16:04:42	16:04:42		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
225	16:04:43	16:04:43	16:04:43	16:04:43	16:04:43	16:04:43			16:04:43	16:04:43	16:04:46	16:04:46	16:04:46	16:04:46	16:04:46	16:04:46			16:04:46	16:04:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
226	16:04:46	16:04:46	16:04:46	16:04:46	16:04:46	16:04:46			16:04:46	16:04:46	16:04:49	16:04:49	16:04:49	16:04:49	16:04:49	16:04:49			16:04:49	16:04:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
227	16:04:50	16:04:50	16:04:50	16:04:50	16:04:50	16:04:50			16:04:50	16:04:50	16:04:52	16:04:52	16:04:52	16:04:52	16:04:52	16:04:52			16:04:53	16:04:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
228	16:04:53	16:04:53	16:04:53	16:04:53	16:04:53	16:04:53			16:04:53	16:04:53	16:04:56	16:04:56	16:04:56	16:04:56	16:04:56	16:04:56			16:04:56	16:04:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
229	16:04:56	16:04:56	16:04:56	16:04:56	16:04:56	16:04:56			16:04:56	16:04:56	16:04:59	16:04:59	16:04:59	16:04:59	16:04:59	16:04:59			16:05:00	16:05:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
230	16:05:00	16:05:00	16:05:00	16:05:00	16:05:00	16:05:00			16:05:00	16:05:00	16:05:03	16:05:03	16:05:03	16:05:03	16:05:03	16:05:03			16:05:03	16:05:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
231	16:05:03	16:05:03	16:05:03	16:05:03	16:05:03	16:05:03			16:05:03	16:05:03	16:05:06	16:05:06	16:05:06	16:05:06	16:05:06	16:05:06			16:05:07	16:05:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
232	16:05:07	16:05:07	16:05:07	16:05:07	16:05:07	16:05:07			16:05:07	16:05:07	16:05:10	16:05:10	16:05:10	16:05:10	16:05:10	16:05:10			16:05:10	16:05:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
233	16:05:10	16:05:10	16:05:10	16:05:10	16:05:10	16:05:10			16:05:10	16:05:10	16:05:13	16:05:13	16:05:13	16:05:13	16:05:13	16:05:13			16:05:13	16:05:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
234	16:05:14	16:05:14	16:05:14	16:05:14	16:05:14	16:05:14			16:05:14	16:05:14	16:05:17	16:05:17	16:05:17	16:05:17	16:05:17	16:05:17			16:05:17	16:05:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
235	16:05:17	16:05:17	16:05:17	16:05:17	16:05:17	16:05:17			16:05:17	16:05:17	16:05:20	16:05:20	16:05:20	16:05:20	16:05:20	16:05:20			16:05:20	16:05:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
236	16:05:21	16:05:21	16:05:21	16:05:21	16:05:21	16:05:21			16:05:21	16:05:21	16:05:23	16:05:23	16:05:23	16:05:23	16:05:23	16:05:23			16:05:24	16:05:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
237	16:05:24	16:05:24	16:05:24	16:05:24	16:05:24	16:05:24			16:05:24	16:05:24	16:05:27	16:05:27	16:05:27	16:05:27	16:05:27	16:05:27			16:05:27	16:05:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
238	16:05:27	16:05:27	16:05:27	16:05:27	16:05:27	16:05:27			16:05:27	16:05:27	16:05:30	16:05:30	16:05:30	16:05:30	16:05:30	16:05:30			16:05:31	16:05:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
239	16:05:31	16:05:31	16:05:31	16:05:31	16:05:31	16:05:31			16:05:31	16:05:31	16:05:34	16:05:34	16:05:34	16:05:34	16:05:34	16:05:34			16:05:34	16:05:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
240	16:05:34	16:05:34	16:05:34	16:05:34	16:05:34	16:05:34			16:05:34	16:05:34	16:05:37	16:05:37	16:05:37	16:05:37	16:05:37	16:05:37			16:05:38	16:05:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
241	16:05:38	16:05:38	16:05:38	16:05:38	16:05:38	16:05:38			16:05:38	16:05:38	16:05:41	16:05:41	16:05:41	16:05:41	16:05:41	16:05:41			16:05:41	16:05:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
242	16:05:41	16:05:41	16:05:41	16:05:41	16:05:41	16:05:41			16:05:41	16:05:41	16:05:44	16:05:44	16:05:44	16:05:44	16:05:44	16:05:44			16:05:45	16:05:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
243	16:05:45	16:05:45	16:05:45	16:05:45	16:05:45	16:05:45			16:05:45	16:05:45	16:05:48	16:05:48	16:05:48	16:05:48	16:05:48	16:05:48			16:05:48	16:05:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
244	16:05:48	16:05:48	16:05:48	16:05:48	16:05:48	16:05:48			16:05:48	16:05:48	16:05:51	16:05:51	16:05:51	16:05:51	16:05:51	16:05:51			16:05:52	16:05:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
245	16:05:52	16:05:52	16:05:52	16:05:52	16:05:52	16:05:52			16:05:52	16:05:52	16:05:55	16:05:55	16:05:55	16:05:55	16:05:55	16:05:55			16:05:55	16:05:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
246	16:05:55	16:05:55	16:05:55	16:05:55	16:05:55	16:05:55			16:05:55	16:05:55	16:05:58	16:05:58	16:05:58	16:05:58	16:05:58	16:05:58			16:05:58	16:05:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
247	16:05:59	16:05:59	16:05:59	16:05:59	16:05:59	16:05:59			16:05:59	16:05:59	16:06:02	16:06:02	16:06:02	16:06:02	16:06:02	16:06:02			16:06:02	16:06:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
248	16:06:02	16:06:02	16:06:02	16:06:02	16:06:02	16:06:02			16:06:02	16:06:02	16:06:05	16:06:05	16:06:05	16:06:05	16:06:05	16:06:05			16:06:05	16:06:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
249	16:06:06	16:06:06	16:06:06	16:06:06	16:06:06	16:06:06			16:06:06	16:06:06	16:06:08	16:06:08	16:06:08	16:06:08	16:06:08	16:06:08			16:06:09	16:06:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
250	16:06:09	16:06:09	16:06:09	16:06:09	16:06:09	16:06:09	16:06:09	16:06:10	16:06:10	16:06:10	16:06:14	16:06:14	16:06:14	16:06:14	16:06:14	16:06:14	16:06:14	16:06:14	16:06:14	16:06:14		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:05
251	16:06:14	16:06:14	16:06:14	16:06:14	16:06:14	16:06:14			16:06:14	16:06:14	16:06:17	16:06:17	16:06:17	16:06:17	16:06:17	16:06:17			16:06:18	16:06:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
252	16:06:18	16:06:18	16:06:18	16:06:18	16:06:18	16:06:18			16:06:18	16:06:18	16:06:21	16:06:21	16:06:21	16:06:21	16:06:21	16:06:21			16:06:21	16:06:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
253	16:06:21	16:06:21	16:06:21	16:06:21	16:06:21	16:06:21			16:06:21	16:06:21	16:06:24	16:06:24	16:06:24	16:06:24	16:06:24	16:06:24			16:06:25	16:06:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
254	16:06:25	16:06:25	16:06:25	16:06:25	16:06:25	16:06:25			16:06:25	16:06:25	16:06:28	16:06:28	16:06:28	16:06:28	16:06:28	16:06:28			16:06:28	16:06:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
255	16:06:28	16:06:28	16:06:28	16:06:28	16:06:28	16:06:28			16:06:28	16:06:28	16:06:31	16:06:31	16:06:31	16:06:31	16:06:31	16:06:31			16:06:31	16:06:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
256	16:06:32	16:06:32	16:06:32	16:06:32	16:06:32	16:06:32			16:06:32	16:06:32	16:06:35	16:06:35	16:06:35	16:06:35	16:06:35	16:06:35			16:06:35	16:06:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
257	16:06:35	16:06:35	16:06:35	16:06:35	16:06:35	16:06:35			16:06:35	16:06:35	16:06:38	16:06:38	16:06:38	16:06:38	16:06:38	16:06:38			16:06:39	16:06:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
258	16:06:39	16:06:39	16:06:39	16:06:39	16:06:39	16:06:39			16:06:39	16:06:39	16:06:42	16:06:42	16:06:42	16:06:42	16:06:42	16:06:42			16:06:42	16:06:42		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
259	16:06:42	16:06:42	16:06:42	16:06:42	16:06:42	16:06:42			16:06:42	16:06:42	16:06:45	16:06:45	16:06:45	16:06:45	16:06:45	16:06:45			16:06:45	16:06:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
260	16:06:46	16:06:46	16:06:46	16:06:46	16:06:46	16:06:46			16:06:46	16:06:46	16:06:49	16:06:49	16:06:49	16:06:49	16:06:49	16:06:49			16:06:49	16:06:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
261	16:06:49	16:06:49	16:06:49	16:06:49	16:06:49	16:06:49			16:06:49	16:06:49	16:06:52	16:06:52	16:06:52	16:06:52	16:06:52	16:06:52			16:06:52	16:06:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
262	16:06:53	16:06:53	16:06:53	16:06:53	16:06:53	16:06:53			16:06:53	16:06:53	16:06:56	16:06:56	16:06:56	16:06:56	16:06:56	16:06:56			16:06:56	16:06:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
263	16:06:56	16:06:56	16:06:56	16:06:56	16:06:56	16:06:56			16:06:56	16:06:56	16:06:59	16:06:59	16:06:59	16:06:59	16:06:59	16:06:59			16:06:59	16:06:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
264	16:07:00	16:07:00	16:07:00	16:07:00	16:07:00	16:07:00			16:07:00	16:07:00	16:07:02	16:07:02	16:07:02	16:07:02	16:07:02	16:07:02			16:07:03	16:07:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
265	16:07:03	16:07:03	16:07:03	16:07:03	16:07:03	16:07:03			16:07:03	16:07:03	16:07:06	16:07:06	16:07:06	16:07:06	16:07:06	16:07:06			16:07:06	16:07:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
266	16:07:07	16:07:07	16:07:07	16:07:07	16:07:07	16:07:07			16:07:07	16:07:07	16:07:09	16:07:09	16:07:09	16:07:09	16:07:09	16:07:09			16:07:10	16:07:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
267	16:07:10	16:07:10	16:07:10	16:07:10	16:07:10	16:07:10			16:07:10	16:07:10	16:07:13	16:07:13	16:07:13	16:07:13	16:07:13	16:07:13			16:07:13	16:07:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
268	16:07:14	16:07:14	16:07:14	16:07:14	16:07:14	16:07:14			16:07:14	16:07:14	16:07:16	16:07:16	16:07:16	16:07:16	16:07:16	16:07:16			16:07:17	16:07:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
269	16:07:17	16:07:17	16:07:17	16:07:17	16:07:17	16:07:17			16:07:17	16:07:17	16:07:20	16:07:20	16:07:20	16:07:20	16:07:20	16:07:20			16:07:20	16:07:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
270	16:07:20	16:07:20	16:07:21	16:07:21	16:07:21	16:07:21			16:07:21	16:07:21	16:07:23	16:07:23	16:07:23	16:07:23	16:07:23	16:07:23			16:07:24	16:07:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
271	16:07:24	16:07:24	16:07:24	16:07:24	16:07:24	16:07:24			16:07:24	16:07:24	16:07:27	16:07:27	16:07:27	16:07:27	16:07:27	16:07:27			16:07:27	16:07:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
