link	start-time	end-time	start-time(sec)	end-time(sec)	type	simulated	measured	standard-deviation	error	absolute-error	relative-error	relative-absolute-error
org.matsim.core.network.LinkImpl@33b1bb6a[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	0.0	28.0	25.0	-28.0	28.0	-1.0	1.0
org.matsim.core.network.LinkImpl@33b1bb6a[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	0.0	20.0	25.0	-20.0	20.0	-1.0	1.0
org.matsim.core.network.LinkImpl@33b1bb6a[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	28.0	92.0	25.0	-64.0	64.0	-0.6956521739130435	0.6956521739130435
org.matsim.core.network.LinkImpl@33b1bb6a[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	23.0	116.0	25.0	-93.0	93.0	-0.8017241379310345	0.8017241379310345
org.matsim.core.network.LinkImpl@33b1bb6a[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	2.0	84.0	25.0	-82.0	82.0	-0.9761904761904762	0.9761904761904762
org.matsim.core.network.LinkImpl@33b1bb6a[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	1.0	72.0	25.0	-71.0	71.0	-0.9861111111111112	0.9861111111111112
org.matsim.core.network.LinkImpl@33b1bb6a[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	0.0	64.0	25.0	-64.0	64.0	-1.0	1.0
org.matsim.core.network.LinkImpl@33b1bb6a[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	0.0	40.0	25.0	-40.0	40.0	-1.0	1.0
org.matsim.core.network.LinkImpl@33b1bb6a[id=297951_0_r][from_id=296332][to_id=296308][length=495.0920785718888][freespeed=7.77777777777778][capacity=630.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	12.0	25.0	-12.0	12.0	-1.0	1.0
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	20.0	0.0	25.0	20.0	20.0	Infinity	Infinity
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	255.0	280.0	25.0	-25.0	25.0	-0.08928571428571429	0.08928571428571429
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	508.0	472.0	25.0	36.0	36.0	0.07627118644067797	0.07627118644067797
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	706.0	444.0	25.0	262.0	262.0	0.5900900900900901	0.5900900900900901
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	281.0	352.0	25.0	-71.0	71.0	-0.20170454545454544	0.20170454545454544
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	237.0	428.0	25.0	-191.0	191.0	-0.4462616822429907	0.4462616822429907
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	308.0	576.0	25.0	-268.0	268.0	-0.4652777777777778	0.4652777777777778
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	302.0	508.0	25.0	-206.0	206.0	-0.40551181102362205	0.40551181102362205
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	358.0	408.0	25.0	-50.0	50.0	-0.12254901960784313	0.12254901960784313
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	271.0	344.0	25.0	-73.0	73.0	-0.21220930232558138	0.21220930232558138
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	272.0	384.0	25.0	-112.0	112.0	-0.2916666666666667	0.2916666666666667
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	560.0	580.0	25.0	-20.0	20.0	-0.034482758620689655	0.034482758620689655
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	579.0	688.0	26.229754097208	-109.0	109.0	-0.15843023255813954	0.15843023255813954
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	595.0	592.0	25.0	3.0	3.0	0.005067567567567568	0.005067567567567568
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	391.0	300.0	25.0	91.0	91.0	0.30333333333333334	0.30333333333333334
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	29.0	304.0	25.0	-275.0	275.0	-0.9046052631578947	0.9046052631578947
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	106.0	220.0	25.0	-114.0	114.0	-0.5181818181818182	0.5181818181818182
org.matsim.core.network.LinkImpl@261a8b3e[id=297971_0][from_id=294772][to_id=295000][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	123.0	152.0	25.0	-29.0	29.0	-0.19078947368421054	0.19078947368421054
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	1.0	0.0	25.0	1.0	1.0	Infinity	Infinity
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	132.0	0.0	25.0	132.0	132.0	Infinity	Infinity
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	356.0	448.0	25.0	-92.0	92.0	-0.20535714285714285	0.20535714285714285
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	499.0	772.0	27.784887978899608	-273.0	273.0	-0.3536269430051813	0.3536269430051813
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	529.0	616.0	25.0	-87.0	87.0	-0.14123376623376624	0.14123376623376624
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	129.0	452.0	25.0	-323.0	323.0	-0.7146017699115044	0.7146017699115044
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	200.0	372.0	25.0	-172.0	172.0	-0.46236559139784944	0.46236559139784944
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	285.0	436.0	25.0	-151.0	151.0	-0.3463302752293578	0.3463302752293578
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	330.0	500.0	25.0	-170.0	170.0	-0.34	0.34
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	421.0	508.0	25.0	-87.0	87.0	-0.17125984251968504	0.17125984251968504
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	304.0	452.0	25.0	-148.0	148.0	-0.3274336283185841	0.3274336283185841
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	171.0	452.0	25.0	-281.0	281.0	-0.6216814159292036	0.6216814159292036
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	484.0	664.0	25.768197453450252	-180.0	180.0	-0.2710843373493976	0.2710843373493976
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	544.0	676.0	26.0	-132.0	132.0	-0.1952662721893491	0.1952662721893491
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	338.0	480.0	25.0	-142.0	142.0	-0.29583333333333334	0.29583333333333334
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	339.0	452.0	25.0	-113.0	113.0	-0.25	0.25
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	297.0	264.0	25.0	33.0	33.0	0.125	0.125
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	228.0	156.0	25.0	72.0	72.0	0.46153846153846156	0.46153846153846156
org.matsim.core.network.LinkImpl@2f27d122[id=297971_0_r][from_id=295000][to_id=294772][length=59.63730175662185][freespeed=11.11111111111111][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	16.0	88.0	25.0	-72.0	72.0	-0.8181818181818182	0.8181818181818182
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	6.0	60.0	25.0	-54.0	54.0	-0.9	0.9
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	35.0	108.0	25.0	-73.0	73.0	-0.6759259259259259	0.6759259259259259
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	29.0	108.0	25.0	-79.0	79.0	-0.7314814814814815	0.7314814814814815
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	0.0	100.0	25.0	-100.0	100.0	-1.0	1.0
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	8.0	104.0	25.0	-96.0	96.0	-0.9230769230769231	0.9230769230769231
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	45.0	104.0	25.0	-59.0	59.0	-0.5673076923076923	0.5673076923076923
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	41.0	120.0	25.0	-79.0	79.0	-0.6583333333333333	0.6583333333333333
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	7.0	152.0	25.0	-145.0	145.0	-0.9539473684210527	0.9539473684210527
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	8.0	176.0	25.0	-168.0	168.0	-0.9545454545454546	0.9545454545454546
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	10.0	108.0	25.0	-98.0	98.0	-0.9074074074074074	0.9074074074074074
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	12.0	212.0	25.0	-200.0	200.0	-0.9433962264150944	0.9433962264150944
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	21.0	200.0	25.0	-179.0	179.0	-0.895	0.895
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	23.0	112.0	25.0	-89.0	89.0	-0.7946428571428571	0.7946428571428571
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	15.0	116.0	25.0	-101.0	101.0	-0.8706896551724138	0.8706896551724138
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	2.0	64.0	25.0	-62.0	62.0	-0.96875	0.96875
org.matsim.core.network.LinkImpl@1fe775ef[id=298012_1][from_id=297212][to_id=294552][length=172.36737274823022][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	0.0	28.0	25.0	-28.0	28.0	-1.0	1.0
